flat,top_school,top_school_dist,num_top_school_2km
761 PASIR RIS ST 71,Gongshang Primary School,2.6890106480986358,0
227 PASIR RIS ST 21,Pasir Ris Primary School,0.14270468363059757,1
467 PASIR RIS DR 6,Pasir Ris Primary School,0.6831795120317492,2
574 PASIR RIS ST 53,Pasir Ris Primary School,1.8663069759722501,2
414 PASIR RIS DR 6,Pasir Ris Primary School,0.7408807306361889,2
415 PASIR RIS DR 6,Pasir Ris Primary School,0.7200247095767496,2
520 PASIR RIS ST 52,Gongshang Primary School,1.8553376884322856,1
249 PASIR RIS ST 21,Pasir Ris Primary School,0.2572541770702562,1
160 PASIR RIS ST 13,Pasir Ris Primary School,0.8999362388756005,3
712 PASIR RIS ST 72,Waterway Primary School,2.847346753452233,0
644 PASIR RIS DR 10,Gongshang Primary School,2.6353718424553634,0
650 PASIR RIS DR 10,Gongshang Primary School,2.675128577810699,0
544 PASIR RIS ST 51,Pasir Ris Primary School,1.2408095109960946,2
418 PASIR RIS DR 6,Pasir Ris Primary School,0.9401091541901929,2
162B PUNGGOL CTRL,Horizon Primary School,0.3837552648922654,5
109B EDGEDALE PLAINS,Horizon Primary School,0.6588032768999018,6
168A PUNGGOL EAST,Horizon Primary School,0.5563426293911562,5
196C PUNGGOL FIELD,Horizon Primary School,0.6580721657618801,7
166A PUNGGOL CTRL,Waterway Primary School,0.5945166506261435,4
637B PUNGGOL DR,Horizon Primary School,0.17255906988877606,6
115 EDGEFIELD PLAINS,Horizon Primary School,0.8407810098479319,7
66 C'WEALTH DR,Fairfield Methodist School (Primary),1.2503548268416713,1
109 C'WEALTH CRES,Fairfield Methodist School (Primary),1.6755786120474567,1
27 TANGLIN HALT RD,Fairfield Methodist School (Primary),1.621317349909078,1
84 C'WEALTH CL,Fairfield Methodist School (Primary),1.5977642690980571,1
43 TANGLIN HALT RD,Fairfield Methodist School (Primary),1.4764836764036628,1
165 STIRLING RD,Fairfield Methodist School (Primary),2.128803390795607,0
163 STIRLING RD,Fairfield Methodist School (Primary),2.139982907160993,0
168A QUEENSWAY,Fairfield Methodist School (Primary),2.3548909835701544,0
182 STIRLING RD,Fairfield Methodist School (Primary),2.246472649279533,0
13 DOVER CL EAST,Fairfield Methodist School (Primary),0.5387454056087995,1
7A C'WEALTH AVE,Fairfield Methodist School (Primary),1.2595245058161655,1
184 STIRLING RD,Fairfield Methodist School (Primary),2.187439631030619,0
41 STIRLING RD,Fairfield Methodist School (Primary),1.848444917706047,1
477 SEMBAWANG DR,Wellington Primary School,0.6400849514945066,2
482 ADMIRALTY LINK,Wellington Primary School,0.8551763633735607,2
470 SEMBAWANG DR,Wellington Primary School,0.796176432922818,3
421 CANBERRA RD,Wellington Primary School,0.43601806998239456,2
504B MONTREAL DR,Wellington Primary School,0.16158892923932566,1
315 SEMBAWANG VISTA,Wellington Primary School,0.5898353610821724,1
317 SEMBAWANG VISTA,Wellington Primary School,0.6931424028746983,1
318 SEMBAWANG VISTA,Wellington Primary School,0.6898719559275366,1
311 CANBERRA RD,Wellington Primary School,0.6200047143918693,1
476 SEMBAWANG DR,Wellington Primary School,0.5992181916326448,2
353B ADMIRALTY DR,Wellington Primary School,0.385861389998648,2
330 SEMBAWANG CL,Wellington Primary School,0.7548550963659196,2
320 SEMBAWANG CL,Wellington Primary School,0.7172744975030927,2
416 CANBERRA RD,Wellington Primary School,0.3775563580932062,2
357A ADMIRALTY DR,Wellington Primary School,0.6252749467084756,2
190B RIVERVALE DR,Punggol Green Primary School,0.9271075554543595,8
154 RIVERVALE CRES,Horizon Primary School,1.1869710810329206,7
203E COMPASSVALE RD,Springdale Primary School,0.9881353519433776,2
124A RIVERVALE DR,Springdale Primary School,1.5430338022008658,4
116C RIVERVALE DR,Holy Innocents’ Primary School,1.943349472540207,2
404B FERNVALE LANE,Sengkang Green Primary School,0.536357783134191,3
313B ANCHORVALE RD,Springdale Primary School,0.4245691592740405,4
262A COMPASSVALE ST,Springdale Primary School,0.5662850562282516,6
231 COMPASSVALE WALK,Springdale Primary School,1.4109006810555809,6
268A COMPASSVALE LINK,Springdale Primary School,1.3812775774669137,3
205C COMPASSVALE LANE,Springdale Primary School,1.198245954573809,2
321A ANCHORVALE DR,Springdale Primary School,0.5663963626515505,4
119D RIVERVALE DR,Springdale Primary School,1.8414932604948473,3
275A COMPASSVALE LINK,Springdale Primary School,1.3945077795961924,3
275D COMPASSVALE LINK,Springdale Primary School,1.367500983344749,3
225C COMPASSVALE WALK,Springdale Primary School,1.2130522711173461,3
147 SERANGOON NTH AVE 1,Xinmin Primary School,1.2033875827294258,1
209 SERANGOON CTRL,Yangzheng Primary School,0.8996889740816241,1
109 SERANGOON NTH AVE 1,Xinmin Primary School,1.4155404596275563,1
127 SERANGOON NTH AVE 1,Xinmin Primary School,1.4049906418939815,2
507 SERANGOON NTH AVE 4,Xinmin Primary School,0.8717711702396238,1
509 SERANGOON NTH AVE 4,Xinmin Primary School,0.7619553416494926,1
224 SERANGOON AVE 4,Yangzheng Primary School,0.9786771484995527,1
309 SERANGOON AVE 2,Yangzheng Primary School,0.6834831346809478,1
331 SERANGOON AVE 3,Yangzheng Primary School,0.21134049054187407,1
239 SERANGOON AVE 2,Yangzheng Primary School,0.502707402318914,1
6 LOR LEW LIAN,Yangzheng Primary School,0.9755963033958903,1
202 SERANGOON CTRL,Yangzheng Primary School,0.6599650362086426,1
548 SERANGOON NTH AVE 3,Xinmin Primary School,1.3942080648350998,1
245 SERANGOON AVE 2,Yangzheng Primary School,0.4246108881668952,1
401 SERANGOON AVE 1,Yangzheng Primary School,0.5760234911718716,1
255 SERANGOON CTRL DR,Yangzheng Primary School,0.7533472519506638,1
406 SERANGOON AVE 1,Yangzheng Primary School,0.5163744100796718,1
406 TAMPINES ST 41,Gongshang Primary School,0.37768448557245576,3
292 TAMPINES ST 22,Chongzheng Primary School,0.49841395915977965,3
107 TAMPINES ST 11,Chongzheng Primary School,0.4327435312211293,3
139 TAMPINES ST 11,Tampines Primary School,0.40448286347338247,5
909 TAMPINES AVE 4,Tampines Primary School,0.5137505296864031,5
205 TAMPINES ST 21,Chongzheng Primary School,0.14188280591398075,3
907 TAMPINES AVE 4,Tampines Primary School,0.5209563573240994,4
104 TAMPINES ST 11,Tampines Primary School,0.4087419164304593,4
144 TAMPINES ST 12,Tampines Primary School,0.1535643322244014,4
837 TAMPINES ST 83,Tampines Primary School,1.0694253293079006,5
235 TAMPINES ST 21,Gongshang Primary School,0.21533018197787937,3
458 TAMPINES ST 42,Gongshang Primary School,0.6103815089736935,4
352 TAMPINES ST 33,Chongzheng Primary School,1.2989864701264071,2
150 SIMEI ST 1,Chongzheng Primary School,0.808205618829074,3
493E TAMPINES ST 43,Gongshang Primary School,0.6601204231598851,4
273 TAMPINES ST 22,Chongzheng Primary School,0.23361833545089175,3
361 TAMPINES ST 34,Chongzheng Primary School,1.3890726904953212,3
254 TAMPINES ST 21,Chongzheng Primary School,0.34250334372418006,3
884 TAMPINES ST 83,Tampines Primary School,1.2613485078311568,4
395 TAMPINES AVE 7,Chongzheng Primary School,0.783982100918359,4
110 TAMPINES ST 11,Chongzheng Primary School,0.4628811427329309,3
868 TAMPINES ST 83,Tampines Primary School,1.2450272485181073,3
887 TAMPINES ST 81,Tampines Primary School,1.3496464611876406,3
450E TAMPINES ST 42,Gongshang Primary School,0.43616765634025007,4
493A TAMPINES AVE 9,Gongshang Primary School,0.6964681412471041,4
498M TAMPINES ST 45,Gongshang Primary School,1.0900333374339346,3
479 TAMPINES ST 44,Gongshang Primary School,0.6788138084866999,4
224 SIMEI ST 4,Chongzheng Primary School,1.1024246300544247,3
503 TAMPINES CTRL 1,Gongshang Primary School,0.4738434402306114,3
239 TAMPINES ST 21,Gongshang Primary School,0.39202919521251217,3
279 TAMPINES ST 22,Chongzheng Primary School,0.47933477235060207,3
490B TAMPINES ST 45,Gongshang Primary School,0.9581258652995845,4
723 TAMPINES ST 72,Tampines Primary School,1.494478915798062,2
889A TAMPINES ST 81,Tampines Primary School,1.402668944610506,3
505 TAMPINES CTRL 1,Gongshang Primary School,0.43188119033080774,3
143 TAMPINES ST 12,Tampines Primary School,0.1948912450149264,4
717 TAMPINES ST 72,Tampines Primary School,1.400574021700918,2
260 TAMPINES ST 21,Gongshang Primary School,0.30740732102311624,3
222 SIMEI ST 4,Chongzheng Primary School,1.1857942332053606,3
127 SIMEI ST 1,Chongzheng Primary School,0.5564956252459173,3
235 SIMEI ST 4,Chongzheng Primary School,0.9642887569348336,3
429 TAMPINES ST 41,Gongshang Primary School,0.21688886332872995,3
312 TAMPINES ST 33,Chongzheng Primary School,0.6956433540804222,3
430 TAMPINES ST 41,Gongshang Primary School,0.2806417290900557,3
472 TAMPINES ST 44,Gongshang Primary School,0.5647130331436434,4
255 SIMEI ST 1,Chongzheng Primary School,0.9060873134419273,3
243 SIMEI ST 5,Chongzheng Primary School,0.8552367501472976,3
230G TAMPINES ST 21,Gongshang Primary School,0.17720342909750078,3
47 LOR 6 TOA PAYOH,Pei Chun Public School,0.146620147088843,2
102 POTONG PASIR AVE 1,Pei Chun Public School,1.537399670382269,2
107 POTONG PASIR AVE 1,Pei Chun Public School,1.4726516731523882,2
138 POTONG PASIR AVE 3,Pei Chun Public School,1.180779696182385,2
144 POTONG PASIR AVE 2,Pei Chun Public School,1.2218798567593885,2
247 KIM KEAT LINK,Pei Chun Public School,0.6320867001654565,2
86 LOR 2 TOA PAYOH,CHIJ Primary (Toa Payoh),0.7246189249595385,2
50 LOR 5 TOA PAYOH,Pei Chun Public School,0.2956639257444199,2
156 LOR 1 TOA PAYOH,CHIJ Primary (Toa Payoh),0.37446870741836785,2
237 LOR 1 TOA PAYOH,Pei Chun Public School,0.4781089429276426,2
835 WOODLANDS ST 83,Admiralty Primary School,1.0284286506005151,2
329 WOODLANDS ST 32,Admiralty Primary School,2.72528041953225,0
664 WOODLANDS RING RD,Admiralty Primary School,0.7541373476114093,2
777 WOODLANDS CRES,Riverside Primary School,0.29280725654916967,2
588 WOODLANDS DR 16,Admiralty Primary School,1.7606578420918344,1
729 WOODLANDS CIRCLE,Admiralty Primary School,0.16247455767617278,2
809 WOODLANDS ST 81,Admiralty Primary School,1.3499221387265101,2
703 WOODLANDS DR 40,Admiralty Primary School,0.4277829909878761,2
645 WOODLANDS RING RD,Admiralty Primary School,0.6255991867634383,2
508 WOODLANDS DR 14,Admiralty Primary School,1.5672922300956653,1
630 WOODLANDS RING RD,Admiralty Primary School,0.9034831490452655,2
684B WOODLANDS DR 73,Admiralty Primary School,0.5333008861251489,2
858 WOODLANDS ST 83,Admiralty Primary School,0.6731034852131843,2
719 WOODLANDS AVE 6,Admiralty Primary School,0.07957546755801996,2
722 WOODLANDS AVE 6,Riverside Primary School,0.3169286120530548,2
735 WOODLANDS CIRCLE,Admiralty Primary School,0.3035632674618144,2
662 WOODLANDS RING RD,Admiralty Primary School,0.8112592226712214,2
351 WOODLANDS AVE 1,Admiralty Primary School,2.119678079868359,0
702 WOODLANDS DR 40,Admiralty Primary School,0.3952748366351329,2
11 MARSILING DR,Admiralty Primary School,2.4715973889708147,0
613 WOODLANDS AVE 4,Admiralty Primary School,0.9753496305064675,2
628A WOODLANDS RING RD,Admiralty Primary School,0.8517963427348891,2
643 WOODLANDS RING RD,Admiralty Primary School,0.5729547816368028,2
301 WOODLANDS ST 31,Admiralty Primary School,3.1980335719190887,0
350 WOODLANDS AVE 3,Admiralty Primary School,2.2011144573058528,0
686C WOODLANDS DR 73,Admiralty Primary School,0.7619922383838897,2
792 WOODLANDS AVE 6,Admiralty Primary School,0.2554210510603003,2
826 WOODLANDS ST 81,Admiralty Primary School,1.2311008230668337,2
581 WOODLANDS DR 16,Admiralty Primary School,1.4661690286222375,2
788B WOODLANDS CRES,Admiralty Primary School,0.17794954979429178,2
366 WOODLANDS AVE 5,Admiralty Primary School,1.717912652308825,1
833 WOODLANDS ST 83,Admiralty Primary School,1.089874175768745,2
647 WOODLANDS RING RD,Admiralty Primary School,0.5298378408760288,2
356 WOODLANDS AVE 5,Admiralty Primary School,1.970500800179886,1
650 WOODLANDS RING RD,Admiralty Primary School,0.48572030747824957,2
818 WOODLANDS ST 82,Admiralty Primary School,1.1302291028682407,2
803 WOODLANDS ST 81,Admiralty Primary School,1.462633062317677,2
103 YISHUN RING RD,Chongfu School,1.395463087206727,3
628 YISHUN ST 61,Northland Primary School,0.5454876085085976,2
714 YISHUN ST 71,Northland Primary School,1.6206339612551055,3
132 YISHUN ST 11,Chongfu School,1.0933247000003437,3
114 YISHUN RING RD,Chongfu School,1.4463320589325352,1
214 YISHUN ST 21,Chongfu School,0.837396875969781,3
707 YISHUN AVE 5,Chongfu School,1.6609600123856023,3
279 YISHUN ST 22,Chongfu School,0.21422424803199105,3
345 YISHUN AVE 11,Huamin Primary School,0.16726640370861057,3
244 YISHUN RING RD,Chongfu School,0.5583784688148727,3
419 YISHUN AVE 11,Huamin Primary School,0.49004054848963474,3
150 YISHUN ST 11,Chongfu School,1.0349399876201635,3
620 YISHUN RING RD,Northland Primary School,0.7318665764463838,2
306 YISHUN CTRL,Huamin Primary School,0.6357260314746304,3
128 YISHUN ST 11,Chongfu School,1.0215271068832805,3
136 YISHUN RING RD,Chongfu School,1.1237781919103265,3
332 YISHUN RING RD,Huamin Primary School,0.3959329797320899,3
113 YISHUN RING RD,Chongfu School,1.216011874142275,3
618 YISHUN RING RD,Northland Primary School,0.6318039797282063,2
841 YISHUN ST 81,Northland Primary School,0.9128576594870756,2
386 YISHUN RING RD,Huamin Primary School,0.333251246230121,3
838 YISHUN ST 81,Northland Primary School,0.961955091793486,2
221 YISHUN ST 21,Chongfu School,0.6302271949702943,3
871 YISHUN ST 81,Northland Primary School,0.9512445960189699,2
835 YISHUN ST 81,Northland Primary School,1.0577595852565262,2
793 YISHUN RING RD,Northland Primary School,1.0100895238119239,2
352 YISHUN RING RD,Huamin Primary School,0.09339087564303672,3
258 YISHUN ST 22,Chongfu School,0.3624635064653142,3
387 YISHUN RING RD,Huamin Primary School,0.44199743120245477,3
625 ANG MO KIO AVE 9,Ai Tong School,2.5580412125795013,0
554 ANG MO KIO AVE 10,Xinmin Primary School,2.8196214904204604,0
256 ANG MO KIO AVE 4,Ai Tong School,1.1567382617348332,1
557 ANG MO KIO AVE 10,Yangzheng Primary School,2.8137596289665585,0
422 ANG MO KIO AVE 3,Ai Tong School,2.252752361791556,0
412 ANG MO KIO AVE 10,Yangzheng Primary School,2.2409038603031255,0
633 ANG MO KIO AVE 6,Ai Tong School,2.513040149750813,0
470 ANG MO KIO AVE 10,Yangzheng Primary School,2.1609575228489692,0
210 ANG MO KIO AVE 3,Ai Tong School,1.4388260719980144,1
131 ANG MO KIO AVE 3,Ai Tong School,1.5117291258740473,1
729 ANG MO KIO AVE 6,Ai Tong School,2.055023858775745,0
616 ANG MO KIO AVE 4,Ai Tong School,1.9737998077189856,1
77 BEDOK NTH RD,Red Swastika School,1.0399458515850073,3
606 BEDOK RESERVOIR RD,Maha Bodhi School,1.4241251894477822,1
550 BEDOK NTH AVE 1,Yu Neng Primary School,0.6292058687561252,2
135 BEDOK NTH ST 2,Red Swastika School,0.6368425607005958,3
44 CHAI CHEE ST,Yu Neng Primary School,0.900097984383302,2
119 BEDOK RESERVOIR RD,Maha Bodhi School,0.9532217355048174,1
622 BEDOK RESERVOIR RD,Yu Neng Primary School,1.6968389104427881,3
134 BEDOK RESERVOIR RD,Maha Bodhi School,1.3736278512533504,1
34 BEDOK STH AVE 2,Temasek Primary School,0.9379904331127489,3
172 BEDOK STH RD,Temasek Primary School,0.34257478688457743,2
422 BEDOK NTH RD,Yu Neng Primary School,0.6793551886243974,2
132 BEDOK NTH ST 2,Red Swastika School,0.7461278577627272,3
603 BEDOK RESERVOIR RD,Maha Bodhi School,1.254060298051892,1
10 CHAI CHEE RD,Yu Neng Primary School,1.0964910640392964,2
130 BEDOK NTH ST 2,Red Swastika School,0.8118813551702684,3
650 JLN TENAGA,Maha Bodhi School,0.7929770583315316,1
659 JLN TENAGA,Maha Bodhi School,0.8605991593835322,1
655 JLN TENAGA,Maha Bodhi School,0.8209457016186023,1
94D BEDOK NTH AVE 4,Red Swastika School,0.7782670894332566,4
413 BEDOK NTH AVE 2,Yu Neng Primary School,0.4138324658112796,2
221B BEDOK CTRL,Red Swastika School,1.0015850205817196,3
407 BEDOK NTH AVE 3,Red Swastika School,0.6225092807144754,3
633 BEDOK RESERVOIR RD,Maha Bodhi School,0.4852984268659959,1
94B BEDOK NTH AVE 4,Red Swastika School,0.953505981031574,4
189 BISHAN ST 13,Pei Chun Public School,1.5369606456021359,2
127 BISHAN ST 12,Pei Chun Public School,1.1052422484693525,3
448 BRIGHT HILL DR,Ai Tong School,0.2987015516034712,1
215 BISHAN ST 23,Ai Tong School,1.799086873629211,1
106 BISHAN ST 12,Pei Chun Public School,1.3259330460087435,2
161 BISHAN ST 13,Pei Chun Public School,1.2015882629023729,2
221 BISHAN ST 23,Ai Tong School,1.7950400154443886,1
173 BISHAN ST 13,Pei Chun Public School,1.2192599291535757,2
183 BISHAN ST 13,Pei Chun Public School,1.545893739566804,2
261 BT BATOK EAST AVE 4,Keming Primary School,0.6842661123137663,2
208 BT BATOK ST 21,Keming Primary School,0.7968488899830921,3
133 BT BATOK WEST AVE 6,Princess Elizabeth Primary School,0.5411681529831909,3
358 BT BATOK ST 31,Dazhong Primary School,0.3538835278851578,3
186 BT BATOK WEST AVE 6,Princess Elizabeth Primary School,0.4729082535301466,3
191 BT BATOK WEST AVE 6,Princess Elizabeth Primary School,0.6560770259941985,3
105 BT BATOK CTRL,Princess Elizabeth Primary School,0.719623506018439,3
203 BT BATOK ST 21,Keming Primary School,0.811319828346763,3
204 BT BATOK ST 21,Keming Primary School,0.7262012403008193,3
114 BT BATOK WEST AVE 6,Princess Elizabeth Primary School,0.5914053371719864,3
106 BT BATOK CTRL,Princess Elizabeth Primary School,0.7278840770889384,3
216 BT BATOK ST 21,Keming Primary School,0.3400030917128845,3
287 BT BATOK EAST AVE 3,Keming Primary School,0.369563491011807,3
138 JLN BT MERAH,Radin Mas Primary School,0.44591843311788093,1
40 BEO CRES,River Valley Primary School,1.1044599298577176,2
59 TELOK BLANGAH HTS,Radin Mas Primary School,1.1805017716277728,1
37 TELOK BLANGAH RISE,Radin Mas Primary School,0.2919189574672272,1
25 TELOK BLANGAH CRES,Radin Mas Primary School,0.5763113671397346,1
27A JLN MEMBINA,Radin Mas Primary School,0.8037571502908618,2
112A DEPOT RD,Radin Mas Primary School,1.9251487784599661,1
82 REDHILL LANE,Radin Mas Primary School,1.4740159924234182,2
230 PENDING RD,Bukit Panjang Primary School,0.42252531963631434,3
126 PENDING RD,Bukit Panjang Primary School,0.3089789688442885,3
136 PETIR RD,Bukit Panjang Primary School,0.12936207918600814,3
237 BT PANJANG RING RD,Zhenghua Primary School,0.18387083604967058,3
523 JELAPANG RD,West Spring Primary School,0.278229234550461,3
618 SENJA RD,West Spring Primary School,0.7151612550161633,4
526 JELAPANG RD,West Spring Primary School,0.45362412631607696,3
238 BT PANJANG RING RD,Zhenghua Primary School,0.152702611554724,3
408 FAJAR RD,Zhenghua Primary School,0.25455130721232494,3
8 EMPRESS RD,Singapore Chinese Girls’ School (Primary),2.536661068354085,0
3 QUEEN'S RD,Singapore Chinese Girls’ School (Primary),2.2036256249230797,0
13 TOH YI DR,Pei Hwa Presbyterian Primary School,0.41525477492458335,2
7 TOH YI DR,Pei Hwa Presbyterian Primary School,0.1403919025769699,1
30 KELANTAN RD,Anglo-Chinese School (Junior),1.7581260526630225,1
532 UPP CROSS ST,River Valley Primary School,1.5654451560811933,1
7 TG PAGAR PLAZA,River Valley Primary School,2.0455047695158153,0
25 TECK WHYE LANE,South View Primary School,1.0719783811423629,4
119 TECK WHYE LANE,South View Primary School,0.5329615506161884,1
136 TECK WHYE LANE,South View Primary School,0.6338402857688153,3
285 CHOA CHU KANG AVE 3,South View Primary School,0.5175418395426735,1
213 CHOA CHU KANG CTRL,South View Primary School,0.11826928490957898,1
297B CHOA CHU KANG AVE 2,South View Primary School,0.5934809010076096,1
104 TECK WHYE LANE,South View Primary School,0.8919873113998278,3
788 CHOA CHU KANG NTH 6,South View Primary School,1.5778531665041908,1
787 CHOA CHU KANG NTH 6,South View Primary School,1.573651072665457,1
672B CHOA CHU KANG CRES,South View Primary School,2.2454495203091898,0
162 JLN TECK WHYE,South View Primary School,1.272640501312835,4
641 CHOA CHU KANG ST 64,South View Primary School,1.8814884163797119,1
617 CHOA CHU KANG NTH 7,South View Primary School,2.079251497827744,0
109 TECK WHYE LANE,South View Primary School,0.7262405692604098,3
511 CHOA CHU KANG ST 51,South View Primary School,1.0390274143519553,1
296A CHOA CHU KANG AVE 2,South View Primary School,0.7762317045347878,1
639 CHOA CHU KANG ST 64,South View Primary School,1.8123951133507543,1
287 CHOA CHU KANG AVE 2,South View Primary School,0.6053326650337714,1
426 CLEMENTI AVE 3,Fairfield Methodist School (Primary),2.6591147422998183,0
431 CLEMENTI AVE 3,Fairfield Methodist School (Primary),2.93907007730443,0
324 CLEMENTI AVE 5,Fairfield Methodist School (Primary),2.6745729491467745,0
206 CLEMENTI AVE 6,Pei Hwa Presbyterian Primary School,2.395077030954988,0
70 CIRCUIT RD,Maha Bodhi School,1.5193524379091283,2
328 UBI AVE 1,Maha Bodhi School,0.40288038888733657,1
22 HAIG RD,Kong Hwa School,0.8253366042539884,2
50 SIMS DR,Kong Hwa School,1.2652764596021036,1
413 EUNOS RD 5,Maha Bodhi School,1.1355118914599664,2
250 HOUGANG AVE 3,Holy Innocents’ Primary School,0.8717457857091381,2
127 HOUGANG AVE 1,Holy Innocents’ Primary School,1.8134464526215879,2
109 HOUGANG AVE 1,Holy Innocents’ Primary School,1.3878380271725583,2
511 HOUGANG AVE 10,Xinmin Primary School,0.6330417151015992,2
709 HOUGANG AVE 2,Holy Innocents’ Primary School,0.672055382290754,2
404 HOUGANG AVE 10,Holy Innocents’ Primary School,0.786850232861562,2
308 HOUGANG AVE 5,Holy Innocents’ Primary School,0.18319794662274935,2
336 HOUGANG AVE 7,Holy Innocents’ Primary School,0.5391133059346993,2
706 HOUGANG AVE 2,Holy Innocents’ Primary School,0.6181027020987916,2
503 HOUGANG AVE 8,Xinmin Primary School,0.5395884281289637,2
570 HOUGANG ST 51,Xinmin Primary School,0.9169084886822495,3
332 HOUGANG AVE 5,Holy Innocents’ Primary School,0.4431543939115885,2
101 HOUGANG AVE 1,Holy Innocents’ Primary School,1.3619329627533423,1
410 HOUGANG AVE 10,Holy Innocents’ Primary School,0.7708142833849644,2
159 HOUGANG ST 11,Yangzheng Primary School,1.2543465267039648,1
973 HOUGANG ST 91,Xinmin Primary School,0.8014676307990857,2
251 HOUGANG AVE 3,Holy Innocents’ Primary School,0.8200408526796034,2
452 HOUGANG AVE 10,Holy Innocents’ Primary School,1.3005926852778769,3
302 HOUGANG AVE 5,Holy Innocents’ Primary School,0.18233044464516274,2
103 HOUGANG AVE 1,Holy Innocents’ Primary School,1.3549136258524228,2
560 HOUGANG ST 51,Xinmin Primary School,1.210992988430712,3
431 HOUGANG AVE 6,Holy Innocents’ Primary School,0.9679225077347937,2
33 TEBAN GDNS RD,Keming Primary School,3.1543351955235304,0
32 TEBAN GDNS RD,Princess Elizabeth Primary School,3.025361794452572,0
221A JURONG EAST ST 21,Princess Elizabeth Primary School,1.058079447605856,1
274 TOH GUAN RD,Princess Elizabeth Primary School,1.0293775846646205,3
281 TOH GUAN RD,Keming Primary School,1.2026162119645463,2
109 JURONG EAST ST 13,Princess Elizabeth Primary School,1.3115612924085343,1
286B TOH GUAN RD,Princess Elizabeth Primary School,1.2724173533880578,2
207 BOON LAY PL,Rulang Primary School,0.5444191383321892,3
429 JURONG WEST AVE 1,Rulang Primary School,0.8834871440336007,2
422 JURONG WEST ST 42,Rulang Primary School,0.9646171917249889,2
419 JURONG WEST ST 42,Rulang Primary School,1.075085814687739,2
965 JURONG WEST ST 93,Frontier Primary School,0.9541978833598924,2
479 JURONG WEST ST 41,Rulang Primary School,0.6745029585466049,2
730 JURONG WEST ST 72,Westwood Primary School,0.26295126865868135,2
489 JURONG WEST AVE 1,Rulang Primary School,1.0137625912785755,2
272A JURONG WEST ST 24,Westwood Primary School,0.62483071248413,3
745 JURONG WEST ST 73,Westwood Primary School,0.2882792490877935,2
184 YUNG SHENG RD,Rulang Primary School,1.5436498087227064,1
654B JURONG WEST ST 61,Frontier Primary School,0.20115545797670914,2
265 BOON LAY DR,Westwood Primary School,0.6951905787427692,3
367 CORPORATION DR,Rulang Primary School,1.002618172755642,1
659D JURONG WEST ST 65,Frontier Primary School,0.31224569520058765,2
634 JURONG WEST ST 65,Westwood Primary School,0.48890692287008924,2
819 JURONG WEST ST 81,Westwood Primary School,0.6365624377372867,2
323 TAH CHING RD,Rulang Primary School,1.254052772346033,1
670A JURONG WEST ST 65,Westwood Primary School,0.42845370218824436,3
675B JURONG WEST ST 64,Westwood Primary School,0.3803397133432589,3
612 JURONG WEST ST 65,Frontier Primary School,0.32363610407680204,2
274B JURONG WEST ST 25,Westwood Primary School,0.6985789252394297,3
752 JURONG WEST ST 74,Westwood Primary School,0.19284140078488343,2
660B JURONG WEST ST 64,Frontier Primary School,0.5025323161214013,3
680A JURONG WEST CTRL 1,Westwood Primary School,0.6269041461639433,3
162 YUNG PING RD,Rulang Primary School,1.9325428017986352,1
701 JURONG WEST ST 71,Westwood Primary School,0.7947600498568389,2
710 JURONG WEST ST 71,Westwood Primary School,0.7910477387809971,2
101 JLN RAJAH,Pei Chun Public School,1.0392017951866173,2
49 DORSET RD,Anglo-Chinese School (Junior),1.0387698086123984,1
39 UPP BOON KENG RD,Kong Hwa School,1.7892113644602312,1
46 OWEN RD,Anglo-Chinese School (Junior),1.2135485094147695,1
113 WHAMPOA RD,Pei Chun Public School,1.2274437206408997,2
14A UPP BOON KENG RD,Kong Hwa School,2.021562282859604,0
39 JLN BAHAGIA,Pei Chun Public School,1.0632681894092098,2
5 MARINE TER,Maha Bodhi School,3.183011004102027,0
75 MARINE DR,Kong Hwa School,2.285569097511799,0
151 PASIR RIS ST 13,Pasir Ris Primary School,1.0361416665960264,3
181 PASIR RIS ST 11,Pasir Ris Primary School,0.921157798869531,3
568 PASIR RIS ST 51,Gongshang Primary School,1.2731564657585126,2
479 PASIR RIS DR 4,Pasir Ris Primary School,0.5035286842275788,1
104 PASIR RIS ST 12,Pasir Ris Primary School,0.6726905528807197,2
518 PASIR RIS ST 52,Gongshang Primary School,1.9619197881410795,1
613 ELIAS RD,Gongshang Primary School,2.1382737417140016,0
446 PASIR RIS DR 6,Pasir Ris Primary School,0.6281414115624249,2
748 PASIR RIS ST 71,Gongshang Primary School,2.840936573226879,0
482 PASIR RIS DR 4,Pasir Ris Primary School,0.3746627879378205,1
631 PASIR RIS DR 3,Gongshang Primary School,2.588379055148982,0
140 PASIR RIS ST 11,Pasir Ris Primary School,1.019835883888126,3
135 PASIR RIS ST 11,Pasir Ris Primary School,1.0540364919055825,3
220 PASIR RIS ST 21,Pasir Ris Primary School,0.31281238675554923,2
153 PASIR RIS ST 13,Pasir Ris Primary School,0.9703155542486294,3
268 PASIR RIS ST 21,Pasir Ris Primary School,0.7886000532898838,2
136 PASIR RIS ST 11,Pasir Ris Primary School,1.0112508441057426,3
222 PASIR RIS ST 21,Pasir Ris Primary School,0.22130405490177585,1
541 PASIR RIS ST 51,Pasir Ris Primary School,1.3449891124314675,2
422 PASIR RIS DR 6,Pasir Ris Primary School,0.9485700705028982,2
410 PASIR RIS DR 6,Pasir Ris Primary School,0.9885184929346178,2
609 ELIAS RD,Gongshang Primary School,2.1395615505335113,0
