flat,station_name,station_dist,num_station_2km
108 BEDOK NTH RD,Tanah Merah,1.1565802212655996,6
543 BEDOK NTH ST 3,Bedok North,0.587312318178449,4
623 BEDOK RESERVOIR RD,Bedok Reservoir,0.5122608042882254,5
131 BEDOK NTH AVE 3,Bedok,0.9261822539719089,4
627 BEDOK RESERVOIR RD,Bedok Reservoir,0.610091000535451,5
125 BEDOK RESERVOIR RD,Kaki Bukit,0.899146623167192,5
133 BEDOK RESERVOIR RD,Bedok Reservoir,1.0714229772475756,7
117 BEDOK NTH RD,Tanah Merah,0.8574222674146094,5
547 BEDOK NTH ST 3,Bedok North,0.45146027944692646,4
416 BEDOK NTH AVE 2,Bedok North,0.46989660674636585,4
427 BEDOK NTH RD,Bedok North,0.30056677931761616,3
79 BEDOK NTH RD,Tanah Merah,0.631097883176923,5
705 BEDOK NTH RD,Bedok Reservoir,0.17213894312027064,4
724 BEDOK RESERVOIR RD,Bedok Reservoir,0.884413435752183,4
613B BEDOK RESERVOIR RD,Bedok Reservoir,0.4734388635267698,5
718 BEDOK RESERVOIR RD,Bedok Reservoir,0.5818471587104945,4
403 BEDOK NTH AVE 3,Bedok North,0.8536990649856917,5
421 BEDOK NTH RD,Bedok North,0.30026469498403097,4
621 BEDOK RESERVOIR RD,Bedok Reservoir,0.45611641101842804,5
762 BEDOK RESERVOIR VIEW,Tampines West,1.1249910640307537,6
770 BEDOK RESERVOIR VIEW,Tampines West,1.0604455976592808,6
773 BEDOK RESERVOIR VIEW,Tampines West,1.0230289919073075,6
653 JLN TENAGA,Kaki Bukit,0.6371575424312186,6
710 BEDOK RESERVOIR RD,Bedok Reservoir,0.3779130829888742,4
769 BEDOK RESERVOIR VIEW,Tampines West,1.078156601617019,6
118 BEDOK NTH ST 2,Tanah Merah,0.9665805506296655,6
97 BEDOK NTH AVE 4,Tanah Merah,0.782385662682371,5
656 JLN TENAGA,Kaki Bukit,0.6258468406849277,6
140 BEDOK NTH ST 2,Bedok North,1.0180392914441083,6
34 CHAI CHEE AVE,Bedok,0.17016405713416538,4
414 BEDOK NTH AVE 2,Bedok North,0.5151912026196122,5
161 BEDOK STH AVE 3,Tanah Merah,1.1159206173298049,1
639 BEDOK RESERVOIR RD,Kaki Bukit,0.4322192197259296,6
19 BEDOK STH RD,Bedok,0.88168008287655,3
29A CHAI CHEE AVE,Bedok North,0.394409191960752,4
14 BEDOK STH AVE 2,Bedok,0.9848903143300584,3
10D BEDOK STH AVE 2,Bedok,0.984843203925341,3
22 SIN MING RD,Bright Hill,0.7560238651036263,5
23 SIN MING RD,Bright Hill,0.5102744887664903,4
176 BISHAN ST 13,Marymount,0.922047486260602,4
180 BISHAN ST 13,Marymount,1.0315177164346498,4
302 SHUNFU RD,Bright Hill,1.1664014604115718,3
449 SIN MING AVE,Bright Hill,0.20839869031414354,4
441 SIN MING AVE,Bright Hill,0.18562372147637038,4
451 SIN MING AVE,Bright Hill,0.29899630721203735,4
133 BISHAN ST 12,Marymount,0.8141597923602742,4
454 SIN MING AVE,Bright Hill,0.27778683723076053,4
175 BISHAN ST 13,Lorong Chuan,0.9777049397037046,4
287 BISHAN ST 24,Bishan,1.1709468352783696,4
107 BISHAN ST 12,Marymount,1.2133566168734773,5
211 BISHAN ST 23,Ang Mo Kio,1.5062968692547312,5
453 SIN MING AVE,Bright Hill,0.3393504890368693,4
231 BISHAN ST 23,Ang Mo Kio,1.3725372221448011,5
208 BISHAN ST 23,Lorong Chuan,1.5748347436349928,5
410 BT BATOK WEST AVE 4,Keat Hong,1.1374949119783004,4
184 BT BATOK WEST AVE 8,Bukit Batok,0.35985716760983516,5
283 BT BATOK EAST AVE 3,Bukit Batok,1.171955207054998,2
143 BT BATOK ST 11,Bukit Batok,0.5962133109086987,4
335 BT BATOK ST 32,Keat Hong,1.2541455938204678,6
265 BT BATOK EAST AVE 4,Hillview,0.795225319130101,3
176 BT BATOK WEST AVE 8,Bukit Batok,0.627528574973931,5
173 BT BATOK WEST AVE 8,Bukit Batok,0.6927685378500247,5
264 BT BATOK EAST AVE 4,Hillview,0.8272798938853211,2
306 BT BATOK ST 31,Bukit Batok,1.3588256329371404,4
319 BT BATOK ST 33,Keat Hong,1.5088554230470512,4
259 BT BATOK EAST AVE 4,Hillview,0.7054189376819312,2
361 BT BATOK ST 31,Hillview,1.2071150733925222,5
168 BT BATOK WEST AVE 8,Bukit Batok,0.6528160640523488,5
365 BT BATOK ST 31,Hillview,1.4551207661890635,4
249 BT BATOK EAST AVE 5,Hillview,0.879158665339614,2
321 BT BATOK ST 33,Keat Hong,1.5615394832381946,4
302 BT BATOK ST 31,Bukit Batok,1.2378514352916021,3
290G BT BATOK ST 24,Bukit Batok,1.1637368397005718,2
291B BT BATOK ST 24,Bukit Batok,1.0138676098216848,2
205 BT BATOK ST 21,Bukit Batok,0.33779820630096846,5
209 BT BATOK ST 21,Bukit Batok,0.19647656959774812,5
172 BT BATOK WEST AVE 8,Jurong East,0.6463694217554106,5
185 BT BATOK WEST AVE 6,Bukit Batok,0.264676021724152,4
141 BT BATOK ST 11,Bukit Batok,0.6501831763395332,4
142 BT BATOK ST 11,Bukit Batok,0.6423061650886526,4
111 BT BATOK WEST AVE 6,Bukit Batok,0.2900018506220995,5
404 BT BATOK WEST AVE 7,Keat Hong,1.0285050931717363,4
202 BT BATOK ST 21,Bukit Batok,0.16876256535766992,5
627 BT BATOK CTRL,Bukit Batok,0.6944328759407238,3
7 TELOK BLANGAH CRES,Redhill,0.9963974202110881,6
38 TELOK BLANGAH RISE,HarbourFront,0.950262400131511,4
78 INDUS RD,Great World,0.5582176320638967,8
36 BEO CRES,Havelock,0.6310751910279634,8
130 BT MERAH VIEW,Redhill,0.737363879815371,5
103 BT PURMEI RD,HarbourFront,1.0709782088797657,5
69 TELOK BLANGAH HTS,Telok Blangah,0.400011877110363,4
128 KIM TIAN RD,Tiong Bahru,0.6678091393698045,7
111 BT PURMEI RD,Tiong Bahru,1.3846403646395584,6
8 CANTONMENT CL,Maxwell,0.821599918468765,10
110 SPOTTISWOODE PK RD,Outram Park,1.150355217862327,8
72 TELOK BLANGAH HTS,Telok Blangah,0.33328873279369414,4
2A BOON TIONG RD,Tiong Bahru,0.20690094597402323,12
26B JLN MEMBINA,Redhill,0.9348327930532475,6
4A BOON TIONG RD,Havelock,0.2033574633939218,10
122 KIM TIAN RD,Tiong Bahru,0.5962367734607612,7
123 PENDING RD,Bukit Panjang,0.10761086852020871,12
221 PENDING RD,Pending,0.2582336502486582,11
215 PETIR RD,Pending,0.35806449475737634,11
270 BANGKIT RD,Pending,0.33056377233839346,11
225 PENDING RD,Pending,0.1573213472360069,11
545 BT PANJANG RING RD,Senja,0.5200741054985325,13
208 PETIR RD,Pending,0.482192681557195,10
439 FAJAR RD,Fajar,0.18043994666585614,12
622 SENJA RD,Senja,0.14332748242252716,13
469 SEGAR RD,Segar,0.07965100234216388,10
506 JELAPANG RD,Jelapang,0.4004621068776184,11
232 PENDING RD,Pending,0.13183737383690408,11
621 SENJA RD,Jelapang,0.20310997758831875,13
517 JELAPANG RD,Jelapang,0.2812162032237143,11
252 BANGKIT RD,Bangkit,0.15721096144122657,11
466 SEGAR RD,Segar,0.1341495335229115,10
442 FAJAR RD,Fajar,0.09062204316648,12
211 PETIR RD,Pending,0.5673675452997042,10
468 SEGAR RD,Segar,0.11025923902646809,10
524 JELAPANG RD,Jelapang,0.16231320740575816,12
451 FAJAR RD,Segar,0.3152619614379294,10
615 BT PANJANG RING RD,Senja,0.22566614543515637,13
167 PETIR RD,Petir,0.19053255259443072,12
538 JELAPANG RD,Jelapang,0.33080194113570704,13
101 GANGSA RD,Petir,0.177479313299485,12
155 GANGSA RD,Petir,0.32585417189477245,12
5 FARRER RD,Botanic Gardens,0.8699490856630528,5
28 KELANTAN RD,Rochor,0.10971739129733363,19
335A SMITH ST,Chinatown,0.038437578052248296,18
264 WATERLOO ST,Somerset,0.2183982893930562,21
3 TG PAGAR PLAZA,Maxwell,0.46979203734364733,11
269C QUEEN ST,Bugis,0.14947222603234087,22
26 JLN BERSEH,Rochor,0.1601413564112081,19
672B KLANG LANE,Little India,0.20793758612306312,17
334 KRETA AYER RD,Chinatown,0.12472078341039972,17
1 TECK WHYE AVE,Teck Whye,0.25835917794191093,9
17 TECK WHYE LANE,Teck Whye,0.23675328684497463,12
121 TECK WHYE LANE,South View,0.4771901081067183,8
117 TECK WHYE LANE,Teck Whye,0.3309674005219386,8
286 CHOA CHU KANG AVE 3,Keat Hong,0.5816145071754566,4
680 CHOA CHU KANG CRES,Kranji,0.5026196477665823,2
514 CHOA CHU KANG ST 51,Yew Tee,0.8836913275462995,5
403 CHOA CHU KANG AVE 3,Keat Hong,0.69415758539128,4
683C CHOA CHU KANG CRES,Kranji,0.6932056207833484,2
418 CHOA CHU KANG AVE 4,South View,0.6539680750484628,5
614 CHOA CHU KANG ST 62,Kranji,0.3149292213069832,2
151 JLN TECK WHYE,Phoenix,0.34534369511267293,13
542 CHOA CHU KANG ST 52,Yew Tee,0.47493289972104324,5
220 CHOA CHU KANG CTRL,South View,0.18360358672369603,6
251 CHOA CHU KANG AVE 2,South View,0.4504169104095056,5
296E CHOA CHU KANG AVE 2,Keat Hong,0.2752129721333457,5
218 CHOA CHU KANG CTRL,South View,0.21332016743444243,6
657 CHOA CHU KANG CRES,Yew Tee,0.5137643428034331,2
485B CHOA CHU KANG AVE 5,Keat Hong,0.42484141434918526,4
453 CHOA CHU KANG AVE 4,Keat Hong,1.0529911488403134,3
447 CHOA CHU KANG AVE 4,Keat Hong,0.8858087442446951,4
548 CHOA CHU KANG ST 52,Yew Tee,0.6674905205229605,4
676 CHOA CHU KANG CRES,Yew Tee,0.4695173989828792,2
469 CHOA CHU KANG AVE 3,Keat Hong,0.6898425395265779,4
664 CHOA CHU KANG CRES,Yew Tee,0.6980464357825273,2
159 JLN TECK WHYE,Teck Whye,0.33165155155090703,14
789 CHOA CHU KANG NTH 6,Yew Tee,0.37728991235859355,6
156 JLN TECK WHYE,Teck Whye,0.42745980116674026,13
544 CHOA CHU KANG ST 52,Yew Tee,0.5126781857568105,4
608 CHOA CHU KANG ST 62,Yew Tee,0.19120269710507115,3
433 CHOA CHU KANG AVE 4,South View,0.7130623459362041,5
567 CHOA CHU KANG ST 52,Yew Tee,0.28255792718168155,5
306 CHOA CHU KANG AVE 4,South View,0.6151294018713029,6
101 TECK WHYE LANE,Teck Whye,0.3846958684354461,12
214 CHOA CHU KANG CTRL,South View,0.1547481114074982,6
344 CHOA CHU KANG LOOP,South View,0.30597265155998316,6
529 CHOA CHU KANG ST 51,Yew Tee,0.7534755651099562,5
203 CHOA CHU KANG AVE 1,South View,0.25487800291446994,9
558 CHOA CHU KANG NTH 6,Yew Tee,0.2875360565858793,4
419 CHOA CHU KANG AVE 4,South View,0.624846600843837,5
786 CHOA CHU KANG DR,Yew Tee,0.37497597796718185,5
602 CLEMENTI WEST ST 1,Kent Ridge,1.1003072786150896,1
702 WEST COAST RD,Kent Ridge,1.687128176936679,2
705 CLEMENTI WEST ST 2,Kent Ridge,1.634312581405343,1
310 CLEMENTI AVE 4,Clementi,0.40045126801849584,1
371 CLEMENTI AVE 4,Clementi,0.3383120210871589,2
301 CLEMENTI AVE 4,Clementi,0.32726698764868556,1
342 CLEMENTI AVE 5,Clementi,0.6297584321237067,1
413 C'WEALTH AVE WEST,Clementi,1.407267954165206,2
355 CLEMENTI AVE 2,Clementi,1.0319155411483554,2
112 CLEMENTI ST 13,Clementi,0.26167965026986906,2
71 CIRCUIT RD,Mattar,0.5713279297595858,10
63 CIRCUIT RD,Mattar,0.3787580201086415,10
38 CIRCUIT RD,Mattar,0.3371605883716066,8
22 BALAM RD,Mattar,0.6223617936681279,9
68 CIRCUIT RD,Mattar,0.5596354562343384,10
66 CIRCUIT RD,Mattar,0.4939321431894188,10
83 MACPHERSON LANE,Mattar,0.5751989546143691,10
62 CIRCUIT RD,Mattar,0.4366780873414785,10
67 CIRCUIT RD,Mattar,0.5329915061743752,10
109 ALJUNIED CRES,Mattar,0.8380919072183712,9
36 CIRCUIT RD,Mattar,0.47382812683438397,9
348 UBI AVE 1,Ubi,0.5735630913292119,6
318 UBI AVE 1,Kaki Bukit,0.6858787846735102,5
343 UBI AVE 1,Ubi,0.5806939363202426,6
305 UBI AVE 1,Kaki Bukit,0.5799466418265905,5
40 SIMS DR,Geylang Bahru,0.4943081697108969,10
104 ALJUNIED CRES,Mattar,0.7532107742140298,8
122 GEYLANG EAST CTRL,Dakota,1.0077955264046554,10
124 GEYLANG EAST AVE 1,Mattar,1.0131474602586683,9
92 PIPIT RD,Mattar,0.6117793581816257,10
123 GEYLANG EAST CTRL,Mattar,0.9920087088534187,9
1 PINE CL,Mountbatten,0.26534822755330667,6
133 GEYLANG EAST AVE 1,Dakota,0.8610144434637207,10
39 JLN TIGA,Dakota,0.47014072765686,5
7 PINE CL,Mountbatten,0.1943085910940963,6
694 HOUGANG ST 61,Hougang,0.9430459734268697,9
319 HOUGANG AVE 5,Aljunied,1.4554018936409046,2
645 HOUGANG AVE 8,Hougang,0.4899186737132359,4
247 HOUGANG AVE 3,Aljunied,0.5448822154002114,3
702 HOUGANG AVE 2,Aljunied,1.2275793118040803,3
307 HOUGANG AVE 5,Aljunied,1.4597633543080937,4
124 HOUGANG AVE 1,Aljunied,0.37631742926753176,5
110 HOUGANG AVE 1,Aljunied,0.0,5
211 HOUGANG ST 21,Aljunied,0.5854989830821549,3
528 HOUGANG AVE 6,Compassvale,1.153355367399594,8
676 HOUGANG AVE 8,Hougang,0.702259380141332,6
354 HOUGANG AVE 7,Buangkok,1.0880301696900894,6
637 HOUGANG AVE 8,Hougang,0.5253654253436675,2
680 HOUGANG AVE 8,Hougang,0.7724803672393011,7
119 HOUGANG AVE 1,Aljunied,0.21260676795319497,5
554 HOUGANG ST 51,Compassvale,0.7753191659829605,10
501 HOUGANG AVE 8,Hougang,0.8838362851141693,6
535 HOUGANG ST 52,Compassvale,1.0149056393513864,8
448 HOUGANG AVE 10,Ranggung,0.6084069663179218,11
320 HOUGANG AVE 5,Aljunied,1.5937013700766283,3
536 HOUGANG ST 52,Compassvale,0.9492227940898746,9
953 HOUGANG AVE 9,Hougang,0.21797415696424488,6
939 HOUGANG ST 92,Hougang,0.19586357505887275,5
698A HOUGANG ST 61,Hougang,0.8787514171491805,6
169 HOUGANG AVE 1,Aljunied,0.33928278043276067,5
129 LOR AH SOO,Aljunied,0.4105151969457177,5
927 HOUGANG ST 91,Hougang,0.1782784654701715,6
909 HOUGANG ST 91,Hougang,0.4829047069965659,7
524 HOUGANG AVE 6,Hougang,1.2643225195844108,7
981D BUANGKOK CRES,Hougang,0.5240223285564138,8
957 HOUGANG ST 91,Hougang,0.10192020935850894,6
984D BUANGKOK LINK,Hougang,0.7545102528597165,11
964 HOUGANG AVE 9,Hougang,0.26924346299764795,6
922 HOUGANG ST 91,Hougang,0.4562128394286189,7
837 HOUGANG CTRL,Hougang,1.516892553619665,6
960 HOUGANG AVE 9,Hougang,0.1888361657750014,6
460 HOUGANG AVE 10,Ranggung,1.2463489909354788,6
967 HOUGANG AVE 9,Hougang,0.2881149980465174,6
959 HOUGANG ST 91,Hougang,0.14114161664944078,6
455 HOUGANG AVE 10,Ranggung,0.772031166211858,10
975 HOUGANG ST 91,Hougang,0.16137368387303827,6
852 HOUGANG CTRL,Ranggung,1.651894734053754,7
375 HOUGANG ST 31,Aljunied,0.9399086583414261,4
834 HOUGANG CTRL,Hougang,1.3239597961381553,5
539 HOUGANG ST 52,Compassvale,0.8968780599812666,9
411 PANDAN GDNS,Clementi,2.370989672916498,0
247 JURONG EAST ST 24,Dover,0.46497992709003655,5
24 TEBAN GDNS RD,Lakeside,1.392844800630024,2
203 JURONG EAST ST 21,Dover,0.6265188472634924,5
248 JURONG EAST ST 24,Dover,0.5532419955028789,5
338 JURONG EAST AVE 1,Jurong East,0.8053505688745751,5
267 TOH GUAN RD,Bukit Batok,0.5962011274964707,5
258 JURONG EAST ST 24,Jurong East,0.41266261943414406,5
239 JURONG EAST ST 21,Dover,0.5176048844892144,5
285C TOH GUAN RD,Bukit Batok,0.8992184473083182,5
527 JURONG WEST ST 52,Boon Lay,0.6796174307147196,2
511 JURONG WEST ST 52,Boon Lay,1.0297944335943041,4
540 JURONG WEST AVE 1,Boon Lay,0.6788984991973532,1
515 JURONG WEST ST 52,Boon Lay,1.1446707981705626,4
414 JURONG WEST ST 42,Chinese Garden,1.3887380988368438,3
966 JURONG WEST ST 93,Pioneer,1.1174175341435524,1
845 JURONG WEST ST 81,Pioneer,1.4910877070233297,1
856 JURONG WEST ST 81,Boon Lay,1.526097908669459,2
153 YUNG HO RD,Lakeside,1.3516956015665682,1
826 JURONG WEST ST 81,Pioneer,1.5129823054830496,2
643 JURONG WEST ST 61,Pioneer,0.7498644549355395,2
624 JURONG WEST ST 61,Pioneer,0.8913216843245674,2
668D JURONG WEST ST 64,Boon Lay,1.0401804846631189,2
755 JURONG WEST ST 74,Boon Lay,1.0702663253946523,2
271A JURONG WEST ST 24,Boon Lay,0.819794349004518,1
748 JURONG WEST ST 73,Boon Lay,1.3818587760667065,2
672A JURONG WEST ST 65,Boon Lay,1.1117420379489646,2
325 TAH CHING RD,Lakeside,0.9227899320040637,5
911 JURONG WEST ST 91,Pioneer,1.558209377979736,1
263 BOON LAY DR,Boon Lay,0.4389392208549786,2
674A JURONG WEST ST 65,Boon Lay,0.9406470883028518,2
684A JURONG WEST ST 64,Boon Lay,0.7920826012362161,2
651B JURONG WEST ST 61,Pioneer,0.48669140892450036,2
274D JURONG WEST AVE 3,Boon Lay,0.8765990665809358,1
858 JURONG WEST ST 81,Boon Lay,1.5820115465368578,2
273C JURONG WEST AVE 3,Boon Lay,0.883636973495433,1
183 YUNG SHENG RD,Lakeside,0.9552915018309699,4
667B JURONG WEST ST 65,Pioneer,1.0176611575451215,2
416 JURONG WEST ST 42,Chinese Garden,1.3590879281110158,4
653C JURONG WEST ST 61,Pioneer,0.30545237280729864,2
660A JURONG WEST ST 64,Pioneer,0.8208470155996856,2
987D JURONG WEST ST 93,Pioneer,0.49040746369608507,1
658C JURONG WEST ST 65,Pioneer,0.5610705183112025,2
663B JURONG WEST ST 65,Pioneer,0.7492736992123914,2
646 JURONG WEST ST 61,Pioneer,0.7432172682259085,2
658A JURONG WEST ST 65,Pioneer,0.5995868104026062,2
161 YUNG PING RD,Lakeside,1.1948400857964414,3
619 JURONG WEST ST 65,Pioneer,1.0064884159283278,2
661B JURONG WEST ST 64,Pioneer,0.9688382057116578,2
517C JURONG WEST ST 52,Boon Lay,1.0998131717331856,4
688 JURONG WEST CTRL 1,Boon Lay,0.8621545317179558,2
533 JURONG WEST ST 52,Boon Lay,0.7085299600477647,2
334 KANG CHING RD,Lakeside,1.0918790018567697,5
627 JURONG WEST ST 65,Pioneer,1.0323960992059595,2
1 ST. GEORGE'S RD,Riviera,0.563850797293547,12
685 RACE COURSE RD,Farrer Park,0.36430828113875063,17
12 UPP BOON KENG RD,Boon Keng,0.1948889211593349,12
30 BENDEMEER RD,Bendemeer,0.4874578531207216,14
24 BENDEMEER RD,Bendemeer,0.3748346558836482,14
50 DORSET RD,Farrer Road,0.12404485207478241,17
15 UPP BOON KENG RD,Boon Keng,0.18652668054576574,14
102 JLN RAJAH,Novena,1.2224160494645158,10
59A GEYLANG BAHRU,Kallang,0.5153563552997033,12
22 BOON KENG RD,Bendemeer,0.319972148179498,13
17 BEACH RD,Nicoll Highway,0.25376844362663986,19
466 CRAWFORD LANE,Lavender,0.255747383294281,20
121 MCNAIR RD,Bendemeer,0.7195943229494595,13
58 GEYLANG BAHRU,Kallang,0.5570178540117326,12
108B MCNAIR RD,Bendemeer,0.5975161828224502,14
807 KING GEORGE'S AVE,Lavender,0.25920150896260524,17
107 JLN RAJAH,Riviera,0.9412815381390952,10
63 JLN MA'MOR,Riviera,0.6651737394099295,12
46 JLN BAHAGIA,Riviera,0.728296261181271,12
58 MARINE TER,Meridian,0.5873751665309624,3
6 MARINE TER,Meridian,0.9607638153115494,2
20 MARINE TER,Meridian,0.8719456399021299,2
2 MARINE TER,Meridian,1.0431073761612002,2
43 MARINE CRES,Meridian,0.5877651197728772,3
12 MARINE TER,Meridian,0.8370665720607211,2
4 CHANGI VILLAGE RD,Jalan Besar,3.6652741152473385,0
102 PASIR RIS ST 12,Downtown,1.0949970950403285,3
126 PASIR RIS ST 11,Downtown,1.2637357872362678,3
440 PASIR RIS DR 4,Jalan Besar,0.9617188252962178,3
216 PASIR RIS ST 21,Jalan Besar,1.047290787009956,2
749 PASIR RIS ST 71,Pasir Ris,1.371475868362073,1
230 PASIR RIS ST 21,Jalan Besar,0.727658291149625,2
773 PASIR RIS ST 71,Tampines East,1.7040563222163434,2
196 PASIR RIS ST 12,Jalan Besar,1.3175921920006444,3
423 PASIR RIS DR 6,Downtown,0.7466505992824073,3
626 PASIR RIS DR 3,Downtown,1.6030878985725834,3
213 PASIR RIS ST 21,Jalan Besar,1.100884482793668,3
704 PASIR RIS DR 10,Pasir Ris,1.518149382180184,1
627 PASIR RIS DR 3,Downtown,1.6363570811995816,3
521 PASIR RIS ST 52,Downtown,1.2435102624822147,2
703 PASIR RIS DR 10,Pasir Ris,1.5240586476114348,1
468 PASIR RIS DR 6,Downtown,0.391356389375196,2
753 PASIR RIS ST 71,Pasir Ris,1.474748453612404,2
750 PASIR RIS ST 71,Pasir Ris,1.4125715428680687,1
564 PASIR RIS ST 51,Downtown,1.0980074526556043,3
562 PASIR RIS ST 51,Downtown,1.1588447552858874,3
766 PASIR RIS ST 71,Pasir Ris,1.689616001708797,2
771 PASIR RIS ST 71,Pasir Ris,1.7613419273072453,2
517 PASIR RIS ST 52,Downtown,1.2691619406004209,2
459 PASIR RIS DR 4,Jalan Besar,0.7979717165100487,2
238 PASIR RIS ST 21,Jalan Besar,0.842235666393998,2
511 PASIR RIS ST 52,Downtown,1.2479020384703234,2
132 PASIR RIS ST 11,Downtown,1.1868512002278466,3
101 PASIR RIS ST 12,Downtown,1.1454854917662032,3
454 PASIR RIS DR 6,Jalan Besar,0.6236493304274583,2
781 PASIR RIS ST 71,Tampines East,1.6949357690379754,2
547 PASIR RIS ST 51,Downtown,0.8990040984103101,3
506 PASIR RIS ST 52,Downtown,1.1341082714016473,2
532 PASIR RIS DR 1,Downtown,0.7851443977464179,2
533 PASIR RIS DR 1,Downtown,0.8157551372815761,2
606 ELIAS RD,Downtown,1.3789368941437008,2
601 ELIAS RD,Downtown,1.2874536689749205,2
607 ELIAS RD,Downtown,1.4005652674914597,2
602 ELIAS RD,Downtown,1.2153493834702904,2
132 EDGEDALE PLAINS,Coral Edge,0.22913700777589982,14
111 EDGEFIELD PLAINS,Cove,0.2960270049137699,16
202A PUNGGOL FIELD,Cove,0.1685679888726146,16
201D PUNGGOL FIELD,Cove,0.2909725119289228,16
303B PUNGGOL CTRL,Damai,0.35712142855115,15
102C PUNGGOL FIELD,Cove,0.12757470634068002,16
106D PUNGGOL FIELD,Cove,0.2401432239783224,15
296 PUNGGOL CTRL,Cove,0.2665357634509981,16
175D PUNGGOL FIELD,Cove,0.22024262226752822,14
197B PUNGGOL FIELD,Cove,0.12102102497899682,16
173D PUNGGOL FIELD,Coral Edge,0.30774500523120396,16
110B PUNGGOL FIELD,Coral Edge,0.3815053124755088,16
651 PUNGGOL CTRL,Kadaloor,0.3196223665914727,9
648 PUNGGOL CTRL,Kadaloor,0.2544249542347978,9
114 EDGEFIELD PLAINS,Cove,0.42393267280109315,15
87 C'WEALTH CL,Commonwealth,0.4344952998335867,5
37 TANGLIN HALT RD,Commonwealth,0.44978022142111274,6
56 C'WEALTH DR,Commonwealth,0.45695695804619296,6
91 C'WEALTH DR,Commonwealth,0.5716829889743249,5
29 TANGLIN HALT RD,Commonwealth,0.4430461634755867,5
28 TANGLIN HALT RD,Commonwealth,0.4869783848685916,5
86 C'WEALTH CL,Commonwealth,0.4149264534343315,5
1 DOVER RD,one-north,0.6529016367326385,6
2 HOLLAND AVE,Holland Village,0.3410347089709044,5
23 DOVER CRES,one-north,0.7490288476377203,4
10 HOLLAND AVE,Holland Village,0.2189417817722328,5
53 STIRLING RD,Queenstown,0.5450424862452911,6
21 HOLLAND DR,Holland Village,0.30746941410555745,4
486 ADMIRALTY LINK,Canberra,1.2711784959167292,1
508A WELLINGTON CIRCLE,Canberra,0.8341265687618732,1
467A ADMIRALTY DR,Canberra,0.9869534331643707,2
323 SEMBAWANG CL,Canberra,0.15574020651947554,4
466B SEMBAWANG DR,Canberra,1.3033075919986048,2
334 SEMBAWANG CL,Canberra,0.4786534808884597,4
507C WELLINGTON CIRCLE,Canberra,0.8618307466779401,1
304 CANBERRA RD,Canberra,0.3101303662152358,2
356A ADMIRALTY DR,Canberra,0.5670170395403267,2
468B ADMIRALTY DR,Canberra,0.8108707875497841,2
352A CANBERRA RD,Canberra,0.6207432352200517,2
357 ADMIRALTY DR,Canberra,0.6473244832936677,2
503A CANBERRA LINK,Canberra,0.6591743368512207,1
351D CANBERRA RD,Canberra,0.6851198341051722,2
140 RIVERVALE ST,Bakau,0.24400291570401705,17
113 RIVERVALE WALK,Kangkar,0.062018343514835345,13
207D COMPASSVALE LANE,Ranggung,0.04911404189064126,13
249 COMPASSVALE RD,Sengkang,0.33877682016932353,17
324B SENGKANG EAST WAY,Sengkang,0.4319634485138466,17
298D COMPASSVALE ST,Cove,0.6785218754639788,19
112 RIVERVALE WALK,Kangkar,0.10873289487729582,13
108 RIVERVALE WALK,Kangkar,0.299970684418929,14
259A COMPASSVALE RD,Sengkang,0.2542603203910754,20
196 RIVERVALE DR,Rumbia,0.3491286643462291,19
318B ANCHORVALE LINK,Farmway,0.3720321641356087,16
290C COMPASSVALE CRES,Cheng Lim,0.423924936820715,19
245 COMPASSVALE RD,Sengkang,0.3790007780813495,18
117C RIVERVALE DR,Kangkar,0.12955446160815864,12
132 RIVERVALE ST,Bakau,0.3086022059359019,17
115 RIVERVALE WALK,Kangkar,0.11478672154633388,14
117A RIVERVALE DR,Kangkar,0.09585187157189559,13
313C ANCHORVALE RD,Tongkang,0.36498529305946253,14
308A ANCHORVALE RD,Tongkang,0.0610698825340481,13
155 RIVERVALE CRES,Rumbia,0.16168249936764353,15
227B COMPASSVALE DR,Kangkar,0.39713520064483426,14
201A COMPASSVALE DR,Renjong,0.34862286192739106,15
248 COMPASSVALE RD,Sengkang,0.2649827612027081,17
239 COMPASSVALE WALK,Sengkang,0.22939381534548184,17
228C COMPASSVALE WALK,Kangkar,0.4531762323672318,15
133 RIVERVALE ST,Bakau,0.21064094635810665,17
189B RIVERVALE DR,Cove,0.4646922188764892,18
135 RIVERVALE ST,Bakau,0.046675664202843636,14
202A COMPASSVALE DR,Renjong,0.3353075547219933,15
138 RIVERVALE ST,Bakau,0.11349069257088253,15
302C ANCHORVALE LINK,Renjong,0.16114122777349277,15
119A RIVERVALE DR,Kangkar,0.13109444528572847,12
262B COMPASSVALE ST,Cheng Lim,0.22722730692332027,19
305 SERANGOON AVE 2,Lorong Chuan,0.6003981558490087,7
230 SERANGOON AVE 4,Lorong Chuan,0.969592398308949,6
263 SERANGOON CTRL DR,Kovan,0.7537266144362079,7
528 SERANGOON NTH AVE 4,Hougang,0.9404112925440117,3
307 SERANGOON AVE 2,Lorong Chuan,0.6557328143263015,6
324 SERANGOON AVE 3,Lorong Chuan,0.7373431122414162,9
234 SERANGOON AVE 3,Lorong Chuan,0.9032950543232442,6
501 SERANGOON NTH AVE 4,Hougang,0.41116765722057097,3
534 SERANGOON NTH AVE 4,Hougang,0.569004775433876,2
551 SERANGOON NTH AVE 3,Hougang,1.029179575312731,2
