flat,station_name,station_dist,num_station_2km,station_name_2027_onwards,station_dist_2027_onwards,num_station_2km_2027_onwards,num_of_new_stations_added_here
690F WOODLANDS DR 75,Admiralty,0.3266972614423161,4,Admiralty,0.4058523736355557,2,0
679 WOODLANDS AVE 6,Admiralty,0.456565158057946,4,Admiralty,0.3815391170854996,3,0
580 WOODLANDS DR 16,Woodlands ,0.9553023672733992,4,Woodlands,0.9553023672733992,3,0
687B WOODLANDS DR 75,Admiralty,0.2343871797621914,4,Admiralty,0.3161635049843101,2,0
553 WOODLANDS DR 44,Woodlands South ,0.9143718180209208,4,Woodlands South,0.9143718180209208,3,0
612 WOODLANDS AVE 4,Woodlands ,0.8616101412726259,4,Woodlands,0.8616101412726259,3,0
606 WOODLANDS RING RD,Woodlands ,0.8718303393036904,4,Woodlands,0.8718303393036904,3,0
683B WOODLANDS DR 62,Admiralty,0.3784479364426469,5,Admiralty,0.3251578472114472,3,0
368 WOODLANDS AVE 1,Woodlands South ,0.2931452190523014,5,Woodlands South,0.2931452190523014,4,0
683D WOODLANDS DR 62,Admiralty,0.3402255570780811,5,Admiralty,0.2838340276709957,3,0
689F WOODLANDS DR 75,Admiralty,0.4898209582006904,4,Admiralty,0.5744165054743633,2,0
533 WOODLANDS DR 14,Woodlands South ,0.7180773206899725,4,Woodlands South,0.7180773206899725,3,0
869 WOODLANDS ST 83,Woodlands South ,1.058069467796832,5,Woodlands South,1.058069467796832,4,0
636 WOODLANDS RING RD,Woodlands ,0.4063204039602071,4,Woodlands,0.4063204039602071,3,0
536 WOODLANDS DR 14,Woodlands South ,0.6333773839009978,4,Woodlands South,0.6333773839009978,3,0
515 WOODLANDS DR 14,Woodlands South ,0.3098677564335249,6,Woodlands South,0.3098677564335249,5,0
346 WOODLANDS ST 32,Woodlands South ,0.7888879740210241,3,Woodlands South,0.7888879740210241,3,0
340 WOODLANDS AVE 1,Woodlands South ,0.8713683696693123,2,Woodlands South,0.8713683696693123,2,0
243 YISHUN RING RD,Yishun,0.5276527421556384,2,Yishun,0.5276527421556384,2,0
409 YISHUN RING RD,Khatib,0.754387023253185,2,Khatib,0.754387023253185,2,0
774 YISHUN AVE 3,Yishun,0.9650995430996068,3,Yishun,0.9650995430996068,3,0
761 YISHUN ST 72,Yishun,0.7074147362629465,3,Yishun,0.7074147362629465,3,0
353 YISHUN RING RD,Khatib,0.5260415744310202,2,Khatib,0.5260415744310202,2,0
729 YISHUN ST 71,Yishun,0.7894442452774446,3,Yishun,0.7894442452774446,3,0
320 YISHUN CTRL,Khatib,0.4408767289355394,2,Khatib,0.4408767289355394,2,0
225 YISHUN ST 21,Yishun,0.4675280374528881,2,Yishun,0.4675280374528881,2,0
158 YISHUN ST 11,Yishun,0.313690987540579,2,Yishun,0.313690987540579,2,0
407 YISHUN AVE 6,Khatib,0.8516583367437892,2,Khatib,0.8516583367437892,2,0
825 YISHUN ST 81,Sembawang,1.4202005145864591,4,Sembawang,1.4202005145864591,4,0
712 YISHUN AVE 5,Yishun,1.0513943270439818,3,Yishun,1.0513943270439818,3,0
401 YISHUN AVE 6,Khatib,0.748491734595843,2,Khatib,0.748491734595843,2,0
278 YISHUN ST 22,Yishun,0.8549752217673868,2,Yishun,0.8549752217673868,2,0
781 YISHUN RING RD,Khatib,0.9821247421003628,3,Khatib,0.9821247421003628,3,0
365 YISHUN RING RD,Khatib,0.6606119042195631,2,Khatib,0.6606119042195631,2,0
739 YISHUN AVE 5,Yishun,0.5285204869134524,3,Yishun,0.5285204869134524,3,0
291 YISHUN ST 22,Yishun,0.5577505117155183,2,Yishun,0.5577505117155183,2,0
713 YISHUN ST 71,Yishun,1.1011169647031804,3,Yishun,1.1011169647031804,3,0
346 YISHUN AVE 11,Khatib,0.466687455432703,2,Khatib,0.466687455432703,2,0
655 YISHUN AVE 4,Khatib,0.3146821522014345,2,Khatib,0.3146821522014345,2,0
722 YISHUN ST 71,Yishun,1.029727164512294,3,Yishun,1.029727164512294,3,0
275 YISHUN ST 22,Yishun,0.8067007911847577,2,Yishun,0.8067007911847577,2,0
879 YISHUN ST 81,Khatib,1.3232321462491,3,Khatib,1.3232321462491,3,0
396 YISHUN AVE 6,Khatib,0.7882404915415001,2,Khatib,0.7882404915415001,2,0
755 YISHUN ST 72,Yishun,0.6070755790288258,3,Yishun,0.6070755790288258,3,0
727 YISHUN ST 71,Yishun,0.7936723810694543,3,Yishun,0.7936723810694543,3,0
757 YISHUN ST 72,Yishun,0.5423917489971037,3,Yishun,0.5423917489971037,3,0
646 YISHUN ST 61,Khatib,0.5089213801122207,3,Khatib,0.5089213801122207,3,0
759 YISHUN ST 72,Yishun,0.6334005767177381,3,Yishun,0.6334005767177381,3,0
662 YISHUN AVE 4,Khatib,0.5550420122630106,2,Khatib,0.5550420122630106,2,0
804 YISHUN RING RD,Sembawang,1.1563670599229698,3,Sembawang,1.1563670599229698,3,0
138 YISHUN RING RD,Yishun,0.6942719108642366,4,Yishun,0.6942719108642366,3,0
795 YISHUN RING RD,Khatib,1.0988770536847543,3,Khatib,1.0988770536847543,3,0
209 YISHUN ST 21,Yishun,0.1252822272774622,2,Yishun,0.1252822272774622,2,0
240 YISHUN RING RD,Yishun,0.3610374347429532,2,Yishun,0.3610374347429532,2,0
115C YISHUN RING RD,Yishun,1.0890335738157622,4,Yishun,1.0890335738157622,3,0
926 YISHUN CTRL 1,Yishun,0.3356864678538884,2,Yishun,0.3356864678538884,2,0
619 YISHUN RING RD,Khatib,0.9456533739481988,3,Khatib,0.9456533739481988,3,0
314 YISHUN RING RD,Yishun,0.5635680819386747,2,Yishun,0.5635680819386747,2,0
277 YISHUN ST 22,Yishun,0.7964510435343684,2,Yishun,0.7964510435343684,2,0
625 YISHUN ST 61,Khatib,0.9481936683467914,3,Khatib,0.9481936683467914,3,0
935 YISHUN CTRL 1,Khatib,0.4391693118332073,3,Khatib,0.4391693118332073,3,0
733 YISHUN AVE 5,Yishun,0.6670065392364711,3,Yishun,0.6670065392364711,3,0
723 YISHUN ST 71,Yishun,0.9408589745558584,3,Yishun,0.9408589745558584,3,0
824 YISHUN ST 81,Sembawang,1.5057434967423655,4,Sembawang,1.5057434967423655,4,0
293 YISHUN ST 22,Yishun,0.6034922160921268,2,Yishun,0.6034922160921268,2,0
664 YISHUN AVE 4,Khatib,0.5954240095219319,2,Khatib,0.5954240095219319,2,0
636A YISHUN ST 61,Khatib,0.6716428055582662,2,Khatib,0.6716428055582662,2,0
665 YISHUN AVE 4,Khatib,0.6383647926668161,2,Khatib,0.6383647926668161,2,0
406 ANG MO KIO AVE 10,Ang Mo Kio,1.133668748726422,4,Teck Ghee,0.5126328513523386,6,2
508 ANG MO KIO AVE 8,Ang Mo Kio,0.5072896936669231,3,Ang Mo Kio,0.5072896936669231,6,3
323 ANG MO KIO AVE 3,Ang Mo Kio,0.201980065732683,3,Ang Mo Kio,0.201980065732683,5,2
314 ANG MO KIO AVE 3,Ang Mo Kio,0.5041753683481778,3,Teck Ghee,0.1199914811790638,6,3
605 ANG MO KIO AVE 5,Yio Chu Kang,0.4812228561936961,6,Yio Chu Kang,0.4812228561936961,7,1
219 ANG MO KIO AVE 1,Bishan,0.4929808478449702,6,Bishan,0.4929808478449702,7,1
602 ANG MO KIO AVE 5,Yio Chu Kang,0.3348800099989557,6,Yio Chu Kang,0.3348800099989557,6,0
473 ANG MO KIO AVE 10,Ang Mo Kio,1.308065455027012,2,Teck Ghee,0.7127484605853177,5,3
332 ANG MO KIO AVE 1,Ang Mo Kio,1.0348252204838064,4,Teck Ghee,0.4471994888662551,7,3
446 ANG MO KIO AVE 10,Ang Mo Kio,0.9439758841085556,3,Teck Ghee,0.5454516537863837,6,3
556 ANG MO KIO AVE 10,Ang Mo Kio,1.2026399829810432,1,Tavistock,0.8975870408048908,4,3
565 ANG MO KIO AVE 3,Ang Mo Kio,1.2578721831232007,1,Tavistock,0.7931381547583255,4,3
124 ANG MO KIO AVE 6,Ang Mo Kio,0.2923826762770357,6,Ang Mo Kio,0.2923826762770357,7,1
507 ANG MO KIO AVE 8,Ang Mo Kio,0.6305530332498415,3,Ang Mo Kio,0.6305530332498415,5,2
632 ANG MO KIO AVE 4,Mayflower,0.8307337194400845,6,Mayflower,0.8307337194400845,7,1
502 ANG MO KIO AVE 5,Ang Mo Kio,0.7437517163691527,3,Ang Mo Kio,0.7437517163691527,5,2
106 ANG MO KIO AVE 4,Mayflower,0.245266996832919,6,Mayflower,0.245266996832919,7,1
649 ANG MO KIO AVE 5,Mayflower,0.7298856201697407,5,Mayflower,0.7298856201697407,7,2
472 ANG MO KIO AVE 10,Lorong Chuan,1.391010008831327,2,Teck Ghee,0.8415540511291746,5,3
113 ANG MO KIO AVE 4,Mayflower,0.4116760426831131,6,Mayflower,0.4116760426831131,7,1
177 ANG MO KIO AVE 4,Mayflower,0.3789917152173433,5,Mayflower,0.3789917152173433,7,2
179 ANG MO KIO AVE 5,Mayflower,0.5922443071211567,6,Mayflower,0.5922443071211567,7,1
415 ANG MO KIO AVE 10,Ang Mo Kio,0.929524449359362,4,Teck Ghee,0.3254173123678925,6,2
109 ANG MO KIO AVE 4,Mayflower,0.356573328746596,6,Mayflower,0.356573328746596,7,1
546 ANG MO KIO AVE 10,Ang Mo Kio,1.1916557480816363,2,Tavistock,1.0159681653768815,5,3
426 ANG MO KIO AVE 3,Ang Mo Kio,0.6931748073908779,3,Teck Ghee,0.5038064620302227,5,2
204 ANG MO KIO AVE 3,Ang Mo Kio,0.4325045536519064,6,Ang Mo Kio,0.4325045536519064,7,1
552 ANG MO KIO AVE 10,Ang Mo Kio,1.1226554548548684,2,Teck Ghee,0.9858457152032932,5,3
458 ANG MO KIO AVE 10,Ang Mo Kio,1.4367232745949126,2,Tavistock,0.7653700695730706,5,3
41 CHAI CHEE ST,Bedok North,0.126813088648395,4,Bedok,0.3741178881950509,5,1
39 BEDOK STH RD,Tanah Merah,1.1489824283115573,3,Bedok South,0.9086251404824808,6,3
615 BEDOK RESERVOIR RD,Bedok Reservoir,0.691172311957305,5,Bedok Reservoir,0.691172311957305,5,0
40 CHAI CHEE AVE,Bedok North,0.070037071472284,4,Bedok,0.2326304876535603,5,1
70 BEDOK STH RD,Tanah Merah,1.1221197221241876,3,Bayshore,0.7592307128961501,6,3
58 CHAI CHEE DR,Bedok North,0.7975567531804556,5,Bedok,0.9199202804806668,6,1
203 BEDOK NTH ST 1,Bedok,0.1998305921390648,5,Bedok,0.1998305921390648,6,1
148 BEDOK RESERVOIR RD,Bedok Reservoir,0.9659993620804918,4,Bedok Reservoir,0.9659993620804918,3,0
108 BEDOK NTH RD,Tanah Merah,1.1565802212655996,6,Bedok North,0.8479608756404903,7,1
543 BEDOK NTH ST 3,Bedok North,0.587312318178449,4,Bedok Reservoir,0.7336801045649908,5,1
623 BEDOK RESERVOIR RD,Bedok Reservoir,0.5122608042882254,5,Bedok Reservoir,0.5122608042882254,5,0
131 BEDOK NTH AVE 3,Bedok,0.9261822539719088,4,Bedok North,0.5518397020357908,6,2
627 BEDOK RESERVOIR RD,Bedok Reservoir,0.610091000535451,5,Bedok Reservoir,0.610091000535451,5,0
125 BEDOK RESERVOIR RD,Kaki Bukit,0.899146623167192,5,Kaki Bukit,0.899146623167192,5,0
133 BEDOK RESERVOIR RD,Bedok Reservoir,1.0714229772475756,7,Bedok Reservoir,1.0714229772475756,6,0
117 BEDOK NTH RD,Tanah Merah,0.8574222674146094,5,Tanah Merah,0.8574222674146094,7,2
547 BEDOK NTH ST 3,Bedok North,0.4514602794469264,4,Bedok North,0.697139325837306,5,1
416 BEDOK NTH AVE 2,Bedok North,0.4698966067463658,4,Bedok North,0.1293541725082539,5,1
427 BEDOK NTH RD,Bedok North,0.3005667793176161,3,Bedok North,0.4076222322978835,4,1
79 BEDOK NTH RD,Tanah Merah,0.631097883176923,5,Tanah Merah,0.631097883176923,8,3
705 BEDOK NTH RD,Bedok Reservoir,0.1721389431202706,4,Bedok Reservoir,0.1721389431202706,4,0
724 BEDOK RESERVOIR RD,Bedok Reservoir,0.884413435752183,4,Bedok Reservoir,0.884413435752183,4,0
613B BEDOK RESERVOIR RD,Bedok Reservoir,0.4734388635267698,5,Bedok Reservoir,0.4734388635267698,5,0
718 BEDOK RESERVOIR RD,Bedok Reservoir,0.5818471587104945,4,Bedok Reservoir,0.5818471587104945,4,0
403 BEDOK NTH AVE 3,Bedok North,0.8536990649856917,5,Bedok North,0.4320243842617477,6,1
421 BEDOK NTH RD,Bedok North,0.3002646949840309,4,Bedok North,0.2414282964407934,5,1
621 BEDOK RESERVOIR RD,Bedok Reservoir,0.456116411018428,5,Bedok Reservoir,0.456116411018428,5,0
762 BEDOK RESERVOIR VIEW,Tampines West,1.1249910640307537,6,Bedok North,1.0622611871390542,6,0
770 BEDOK RESERVOIR VIEW,Tampines West,1.0604455976592808,6,Tampines West,1.0604455976592808,6,0
773 BEDOK RESERVOIR VIEW,Tampines West,1.0230289919073077,6,Tampines West,1.0230289919073077,6,0
653 JLN TENAGA,Kaki Bukit,0.6371575424312186,6,Kaki Bukit,0.6371575424312186,6,0
710 BEDOK RESERVOIR RD,Bedok Reservoir,0.3779130829888742,4,Bedok Reservoir,0.3779130829888742,4,0
769 BEDOK RESERVOIR VIEW,Tampines West,1.078156601617019,6,Tampines West,1.078156601617019,6,0
118 BEDOK NTH ST 2,Tanah Merah,0.9665805506296656,6,Bedok North,0.8125348536379761,8,2
97 BEDOK NTH AVE 4,Tanah Merah,0.782385662682371,5,Tanah Merah,0.782385662682371,6,1
656 JLN TENAGA,Kaki Bukit,0.6258468406849277,6,Kaki Bukit,0.6258468406849277,6,0
140 BEDOK NTH ST 2,Bedok North,1.0180392914441083,6,Bedok North,0.5801739725948478,7,1
34 CHAI CHEE AVE,Bedok,0.1701640571341653,4,Bedok,0.1701640571341653,5,1
414 BEDOK NTH AVE 2,Bedok North,0.5151912026196122,5,Bedok North,0.3266903274007597,6,1
161 BEDOK STH AVE 3,Tanah Merah,1.1159206173298049,1,Bayshore,0.8014634791311224,5,4
639 BEDOK RESERVOIR RD,Kaki Bukit,0.4322192197259296,6,Kaki Bukit,0.4322192197259296,6,0
19 BEDOK STH RD,Bedok,0.88168008287655,3,Bedok South,0.3837883741600527,5,2
29A CHAI CHEE AVE,Bedok North,0.394409191960752,4,Bedok,0.4511370966680948,5,1
14 BEDOK STH AVE 2,Bedok,0.9848903143300584,3,Bedok South,0.6356324432878657,5,2
10D BEDOK STH AVE 2,Bedok,0.984843203925341,3,Bedok South,0.6825539666572553,5,2
22 SIN MING RD,Bright Hill,0.7560238651036263,5,Bright Hill,0.6736731943932136,6,1
23 SIN MING RD,Bright Hill,0.5102744887664903,4,Bright Hill,0.8381464690255217,4,0
176 BISHAN ST 13,Marymount,0.922047486260602,4,Marymount,0.922047486260602,5,1
180 BISHAN ST 13,Marymount,1.0315177164346498,4,Marymount,1.0315177164346498,5,1
302 SHUNFU RD,Bright Hill,1.1664014604115718,3,Bright Hill,1.4465665253470124,3,0
449 SIN MING AVE,Bright Hill,0.2083986903141435,4,Bright Hill,0.672484171175243,4,0
441 SIN MING AVE,Bright Hill,0.1856237214763703,4,Bright Hill,0.5198688208180904,4,0
451 SIN MING AVE,Bright Hill,0.2989963072120373,4,Bright Hill,0.7102968535896171,4,0
133 BISHAN ST 12,Marymount,0.8141597923602742,4,Marymount,0.8141597923602742,4,0
454 SIN MING AVE,Bright Hill,0.2777868372307605,4,Bright Hill,0.6278312715568107,4,0
175 BISHAN ST 13,Lorong Chuan,0.9777049397037046,4,Lorong Chuan,0.9777049397037046,5,1
287 BISHAN ST 24,Bishan,1.1709468352783696,4,Bright Hill,1.034732727246975,5,1
107 BISHAN ST 12,Marymount,1.2133566168734773,5,Marymount,1.2133566168734773,5,0
211 BISHAN ST 23,Ang Mo Kio,1.5062968692547312,5,Teck Ghee,1.066284436236851,6,1
453 SIN MING AVE,Bright Hill,0.3393504890368693,4,Bright Hill,0.6973645667211806,4,0
231 BISHAN ST 23,Ang Mo Kio,1.3725372221448011,5,Teck Ghee,1.079442750904237,6,1
208 BISHAN ST 23,Lorong Chuan,1.5748347436349928,5,Teck Ghee,1.208976101119006,6,1
410 BT BATOK WEST AVE 4,Keat Hong,1.1374949119783004,4,Bukit Batok West,0.7964941239331467,6,2
184 BT BATOK WEST AVE 8,Bukit Batok,0.3598571676098351,5,Bukit Batok,0.3598571676098351,9,4
283 BT BATOK EAST AVE 3,Bukit Batok,1.171955207054998,2,Bukit Batok,1.171955207054998,4,2
143 BT BATOK ST 11,Bukit Batok,0.5962133109086987,4,Bukit Batok,0.5962133109086987,7,3
335 BT BATOK ST 32,Keat Hong,1.2541455938204678,6,Bukit Batok West,0.7705693903863001,8,2
265 BT BATOK EAST AVE 4,Hillview,0.795225319130101,3,Hillview,0.795225319130101,5,2
176 BT BATOK WEST AVE 8,Bukit Batok,0.627528574973931,5,Bukit Batok,0.627528574973931,9,4
173 BT BATOK WEST AVE 8,Bukit Batok,0.6927685378500247,5,Bukit Batok,0.6927685378500247,9,4
264 BT BATOK EAST AVE 4,Hillview,0.8272798938853211,2,Hillview,0.8272798938853211,4,2
306 BT BATOK ST 31,Bukit Batok,1.3588256329371404,4,Bukit Batok West,0.0778119389059309,6,2
319 BT BATOK ST 33,Keat Hong,1.5088554230470512,4,Bukit Batok West,0.4246495575764803,6,2
259 BT BATOK EAST AVE 4,Hillview,0.7054189376819312,2,Hillview,0.7054189376819312,4,2
361 BT BATOK ST 31,Hillview,1.2071150733925222,5,Bukit Batok West,0.5337139093126353,7,2
168 BT BATOK WEST AVE 8,Bukit Batok,0.6528160640523488,5,Bukit Batok,0.6528160640523488,9,4
365 BT BATOK ST 31,Hillview,1.4551207661890635,4,Bukit Batok West,0.3896193127950012,6,2
249 BT BATOK EAST AVE 5,Hillview,0.879158665339614,2,Hillview,0.879158665339614,4,2
321 BT BATOK ST 33,Keat Hong,1.5615394832381946,4,Bukit Batok West,0.410984307274521,6,2
302 BT BATOK ST 31,Bukit Batok,1.237851435291602,3,Bukit Batok West,0.1402323860250392,5,2
290G BT BATOK ST 24,Bukit Batok,1.1637368397005718,2,Toh Guan,0.8439956362592608,4,2
291B BT BATOK ST 24,Bukit Batok,1.0138676098216848,2,Toh Guan,0.7219931116883351,4,2
205 BT BATOK ST 21,Bukit Batok,0.3377982063009684,5,Bukit Batok,0.3377982063009684,7,2
209 BT BATOK ST 21,Bukit Batok,0.1964765695977481,5,Bukit Batok,0.1964765695977481,8,3
172 BT BATOK WEST AVE 8,Jurong East,0.6463694217554106,5,Jurong East,0.6463694217554106,9,4
185 BT BATOK WEST AVE 6,Bukit Batok,0.264676021724152,4,Bukit Batok,0.264676021724152,8,4
141 BT BATOK ST 11,Bukit Batok,0.6501831763395332,4,Bukit Batok,0.6501831763395332,7,3
142 BT BATOK ST 11,Bukit Batok,0.6423061650886526,4,Bukit Batok,0.6423061650886526,7,3
111 BT BATOK WEST AVE 6,Bukit Batok,0.2900018506220995,5,Bukit Batok,0.2900018506220995,9,4
404 BT BATOK WEST AVE 7,Keat Hong,1.0285050931717363,4,Bukit Batok West,0.903615451885633,6,2
202 BT BATOK ST 21,Bukit Batok,0.1687625653576699,5,Bukit Batok,0.1687625653576699,9,4
627 BT BATOK CTRL,Bukit Batok,0.6944328759407238,3,Bukit Batok West,0.6801707335461575,6,3
7 TELOK BLANGAH CRES,Redhill,0.996397420211088,6,Redhill,0.996397420211088,6,0
38 TELOK BLANGAH RISE,HarbourFront,0.950262400131511,4,HarbourFront,0.950262400131511,4,0
78 INDUS RD,Great World,0.5582176320638967,8,Great World,0.5582176320638967,8,0
36 BEO CRES,Havelock,0.6310751910279634,8,Havelock,0.6310751910279634,8,0
130 BT MERAH VIEW,Redhill,0.737363879815371,5,Redhill,0.737363879815371,5,0
103 BT PURMEI RD,HarbourFront,1.0709782088797657,5,HarbourFront,1.0709782088797657,5,0
69 TELOK BLANGAH HTS,Telok Blangah,0.400011877110363,4,Telok Blangah,0.400011877110363,4,0
128 KIM TIAN RD,Tiong Bahru,0.6678091393698045,7,Tiong Bahru,0.6678091393698045,7,0
111 BT PURMEI RD,Tiong Bahru,1.3846403646395584,6,Tiong Bahru,1.3846403646395584,6,0
8 CANTONMENT CL,Maxwell,0.821599918468765,10,Maxwell,0.821599918468765,10,0
110 SPOTTISWOODE PK RD,Outram Park,1.150355217862327,8,Outram Park,1.150355217862327,8,0
72 TELOK BLANGAH HTS,Telok Blangah,0.3332887327936941,4,Telok Blangah,0.3332887327936941,4,0
2A BOON TIONG RD,Tiong Bahru,0.2069009459740232,12,Tiong Bahru,0.2069009459740232,12,0
26B JLN MEMBINA,Redhill,0.9348327930532476,6,Redhill,0.9348327930532476,6,0
4A BOON TIONG RD,Havelock,0.2033574633939218,10,Havelock,0.2033574633939218,10,0
122 KIM TIAN RD,Tiong Bahru,0.5962367734607612,7,Tiong Bahru,0.5962367734607612,7,0
123 PENDING RD,Bukit Panjang,0.1076108685202087,12,Bukit Panjang,0.1076108685202087,12,0
221 PENDING RD,Pending,0.2582336502486582,11,Pending,0.2582336502486582,11,0
215 PETIR RD,Pending,0.3580644947573763,11,Pending,0.3580644947573763,11,0
270 BANGKIT RD,Pending,0.3305637723383934,11,Pending,0.3305637723383934,11,0
225 PENDING RD,Pending,0.1573213472360069,11,Pending,0.1573213472360069,11,0
545 BT PANJANG RING RD,Senja,0.5200741054985325,13,Senja,0.5200741054985325,13,0
208 PETIR RD,Pending,0.482192681557195,10,Pending,0.482192681557195,10,0
439 FAJAR RD,Fajar,0.1804399466658561,12,Fajar,0.1804399466658561,12,0
622 SENJA RD,Senja,0.1433274824225271,13,Senja,0.1433274824225271,13,0
469 SEGAR RD,Segar,0.0796510023421638,10,Segar,0.0796510023421638,10,0
506 JELAPANG RD,Jelapang,0.4004621068776184,11,Jelapang,0.4004621068776184,11,0
232 PENDING RD,Pending,0.131837373836904,11,Pending,0.131837373836904,11,0
621 SENJA RD,Jelapang,0.2031099775883187,13,Jelapang,0.2031099775883187,13,0
517 JELAPANG RD,Jelapang,0.2812162032237143,11,Jelapang,0.2812162032237143,11,0
252 BANGKIT RD,Bangkit,0.1572109614412265,11,Bangkit,0.1572109614412265,11,0
466 SEGAR RD,Segar,0.1341495335229115,10,Segar,0.1341495335229115,10,0
442 FAJAR RD,Fajar,0.09062204316648,12,Fajar,0.09062204316648,12,0
211 PETIR RD,Pending,0.5673675452997042,10,Pending,0.5673675452997042,10,0
468 SEGAR RD,Segar,0.110259239026468,10,Segar,0.110259239026468,10,0
524 JELAPANG RD,Jelapang,0.1623132074057581,12,Jelapang,0.1623132074057581,12,0
451 FAJAR RD,Segar,0.3152619614379294,10,Segar,0.3152619614379294,10,0
615 BT PANJANG RING RD,Senja,0.2256661454351563,13,Senja,0.2256661454351563,13,0
167 PETIR RD,Petir,0.1905325525944307,12,Petir,0.1905325525944307,12,0
538 JELAPANG RD,Jelapang,0.330801941135707,13,Jelapang,0.330801941135707,13,0
101 GANGSA RD,Petir,0.177479313299485,12,Petir,0.177479313299485,12,0
155 GANGSA RD,Petir,0.3258541718947724,12,Petir,0.3258541718947724,12,0
5 FARRER RD,Botanic Gardens,0.8699490856630528,5,Botanic Gardens,0.7389104461718441,5,0
28 KELANTAN RD,Rochor,0.1097173912973336,19,Rochor,0.1097173912973336,21,2
335A SMITH ST,Chinatown,0.0384375780522482,18,Chinatown,0.0384375780522482,18,0
264 WATERLOO ST,Somerset,0.2183982893930562,21,Somerset,0.2183982893930562,22,1
3 TG PAGAR PLAZA,Maxwell,0.4697920373436473,11,Maxwell,0.4697920373436473,11,0
269C QUEEN ST,Bugis,0.1494722260323408,22,Bugis,0.1494722260323408,23,1
26 JLN BERSEH,Rochor,0.1601413564112081,19,Rochor,0.1601413564112081,21,2
672B KLANG LANE,Little India,0.2079375861230631,17,Little India,0.1011873299890475,19,2
334 KRETA AYER RD,Chinatown,0.1247207834103997,17,Chinatown,0.1247207834103997,17,0
1 TECK WHYE AVE,Teck Whye,0.2583591779419109,9,Teck Whye,0.2583591779419109,10,1
17 TECK WHYE LANE,Teck Whye,0.2367532868449746,12,Teck Whye,0.2367532868449746,13,1
121 TECK WHYE LANE,South View,0.4771901081067183,8,South View,0.4771901081067183,9,1
117 TECK WHYE LANE,Teck Whye,0.3309674005219386,8,Teck Whye,0.3309674005219386,9,1
286 CHOA CHU KANG AVE 3,Keat Hong,0.5816145071754566,4,Keat Hong,0.5816145071754566,6,2
680 CHOA CHU KANG CRES,Kranji,0.5026196477665823,2,Kranji,0.5026196477665823,2,0
514 CHOA CHU KANG ST 51,Yew Tee,0.8836913275462995,5,Choa Chu Kang West,0.559516034689096,7,2
403 CHOA CHU KANG AVE 3,Keat Hong,0.69415758539128,4,Keat Hong,0.69415758539128,6,2
683C CHOA CHU KANG CRES,Kranji,0.6932056207833484,2,Kranji,0.6932056207833484,2,0
418 CHOA CHU KANG AVE 4,South View,0.6539680750484628,5,Choa Chu Kang West,0.3466956716719647,7,2
614 CHOA CHU KANG ST 62,Kranji,0.3149292213069832,2,Kranji,0.3149292213069832,3,1
151 JLN TECK WHYE,Phoenix,0.3453436951126729,13,Phoenix,0.3453436951126729,14,1
542 CHOA CHU KANG ST 52,Yew Tee,0.4749328997210432,5,Yew Tee,0.4749328997210432,6,1
220 CHOA CHU KANG CTRL,South View,0.183603586723696,6,South View,0.183603586723696,7,1
251 CHOA CHU KANG AVE 2,South View,0.4504169104095056,5,South View,0.4504169104095056,6,1
296E CHOA CHU KANG AVE 2,Keat Hong,0.2752129721333457,5,Keat Hong,0.2752129721333457,6,1
218 CHOA CHU KANG CTRL,South View,0.2133201674344424,6,South View,0.2133201674344424,7,1
657 CHOA CHU KANG CRES,Yew Tee,0.5137643428034331,2,Yew Tee,0.5137643428034331,3,1
485B CHOA CHU KANG AVE 5,Keat Hong,0.4248414143491852,4,Keat Hong,0.4248414143491852,7,3
453 CHOA CHU KANG AVE 4,Keat Hong,1.0529911488403134,3,Choa Chu Kang West,0.954735819754836,5,2
447 CHOA CHU KANG AVE 4,Keat Hong,0.8858087442446951,4,Choa Chu Kang West,0.6956977615433453,6,2
548 CHOA CHU KANG ST 52,Yew Tee,0.6674905205229605,4,Yew Tee,0.6674905205229605,6,2
676 CHOA CHU KANG CRES,Yew Tee,0.4695173989828792,2,Yew Tee,0.4695173989828792,3,1
469 CHOA CHU KANG AVE 3,Keat Hong,0.6898425395265779,4,Keat Hong,0.6898425395265779,6,2
664 CHOA CHU KANG CRES,Yew Tee,0.6980464357825273,2,Yew Tee,0.6980464357825273,2,0
159 JLN TECK WHYE,Teck Whye,0.331651551550907,14,Teck Whye,0.331651551550907,15,1
789 CHOA CHU KANG NTH 6,Yew Tee,0.3772899123585935,6,Yew Tee,0.3772899123585935,7,1
156 JLN TECK WHYE,Teck Whye,0.4274598011667402,13,Teck Whye,0.4274598011667402,14,1
544 CHOA CHU KANG ST 52,Yew Tee,0.5126781857568105,4,Yew Tee,0.5126781857568105,6,2
608 CHOA CHU KANG ST 62,Yew Tee,0.1912026971050711,3,Yew Tee,0.1912026971050711,4,1
433 CHOA CHU KANG AVE 4,South View,0.7130623459362041,5,Choa Chu Kang West,0.0704760106299691,7,2
567 CHOA CHU KANG ST 52,Yew Tee,0.2825579271816815,5,Yew Tee,0.2825579271816815,6,1
306 CHOA CHU KANG AVE 4,South View,0.6151294018713029,6,Choa Chu Kang West,0.1652070165214812,8,2
101 TECK WHYE LANE,Teck Whye,0.3846958684354461,12,Teck Whye,0.3846958684354461,13,1
214 CHOA CHU KANG CTRL,South View,0.1547481114074982,6,South View,0.1547481114074982,7,1
