flat,station_name_2027_onwards,station_dist_2027_onwards,num_station_2km_2027_onwards
277 TOH GUAN RD,Bukit Batok,0.5197721565330373,8
340 JURONG EAST AVE 1,Jurong East,0.8309095989855554,8
111 JURONG EAST ST 13,Dover,0.1753717471063547,9
51 TEBAN GDNS RD,Jurong Town Hall,1.2722216252388365,4
285D TOH GUAN RD,Toh Guan,0.719074029827926,7
212 BOON LAY PL,Boon Lay,0.3742574831931264,4
213 BOON LAY PL,Boon Lay,0.38319845966364346,4
916 JURONG WEST ST 91,Tawas,1.3215128887663188,6
474 JURONG WEST ST 41,Hong Kah,0.7031787586161424,8
454 JURONG WEST ST 42,Hong Kah,0.09463274927170516,4
462 JURONG WEST ST 41,Hong Kah,0.44700657173990754,6
524 JURONG WEST ST 52,Hong Kah,0.38484329733217537,5
520 JURONG WEST ST 52,Hong Kah,0.4894639692423342,7
933 JURONG WEST ST 91,Tawas,1.084517383084549,6
517 JURONG WEST ST 52,Hong Kah,0.5371054590421414,7
727 JURONG WEST AVE 5,Gek Poh,0.34292443323185207,6
542 JURONG WEST AVE 1,Hong Kah,0.3257040970638387,4
449 JURONG WEST ST 42,Hong Kah,0.20452670337680495,5
433 JURONG WEST ST 42,Hong Kah,0.5629835573800411,5
844 JURONG WEST ST 81,Tawas,0.7004306717641539,6
979 JURONG WEST ST 93,Pioneer,0.8451440805787555,6
473 JURONG WEST ST 41,Hong Kah,0.523263853667111,8
851 JURONG WEST ST 81,Tawas,0.5193707234078399,7
932 JURONG WEST ST 92,Tawas,1.1737077906329205,6
550 JURONG WEST ST 42,Hong Kah,0.3104173521319122,3
655A JURONG WEST ST 61,Pioneer,0.32762632485656595,6
720 JURONG WEST AVE 5,Gek Poh,0.49883790236928977,6
651A JURONG WEST ST 61,Pioneer,0.4820732768754046,6
749 JURONG WEST ST 73,Gek Poh,0.1002722051116121,7
716 JURONG WEST ST 71,Gek Poh,0.5545291253423044,7
478 JURONG WEST ST 41,Hong Kah,0.7155460344379084,8
945 JURONG WEST ST 91,Tawas,0.8545959747443646,6
272C JURONG WEST ST 24,Gek Poh,0.7013228448411372,6
554 JURONG WEST ST 42,Hong Kah,0.30672482975766985,4
747 JURONG WEST ST 73,Gek Poh,0.1963743287311428,7
181 YUNG SHENG RD,Corporation,0.2344349218205905,9
865 JURONG WEST ST 81,Tawas,0.25922865387095834,7
909 JURONG WEST ST 91,Tawas,1.3572500865249089,5
682C JURONG WEST CTRL 1,Jurong West,0.06542284444748256,7
402 JURONG WEST ST 42,Hong Kah,0.5582101390229188,5
680C JURONG WEST CTRL 1,Jurong West,0.293029932148011,7
443 JURONG WEST AVE 1,Hong Kah,0.2706172851430618,6
177 YUNG SHENG RD,Corporation,0.30714161691753367,8
679C JURONG WEST CTRL 1,Jurong West,0.1816897280696367,7
182 YUNG SHENG RD,Corporation,0.1711925703482807,8
202 BOON LAY DR,Boon Lay,0.6378646663908223,7
846 JURONG WEST ST 81,Tawas,0.6696249903198734,6
837 JURONG WEST ST 81,Tawas,0.8970445310143063,7
404 JURONG WEST ST 42,Hong Kah,0.5988454675005951,5
923 JURONG WEST ST 92,Pioneer,1.1436502016664662,6
648D JURONG WEST ST 61,Pioneer,0.7409851777364279,6
678D JURONG WEST ST 64,Jurong West,0.34365985263233406,7
559 JURONG WEST ST 42,Hong Kah,0.45497729404740367,4
426 JURONG WEST AVE 1,Hong Kah,0.7120000990641994,6
757 JURONG WEST ST 74,Gek Poh,0.2526990101663929,7
552 JURONG WEST ST 42,Hong Kah,0.256961938545946,4
667A JURONG WEST ST 65,Jurong West,0.4522719946860122,6
906 JURONG WEST ST 91,Nanyang Crescent,1.322763964310018,4
678C JURONG WEST ST 64,Jurong West,0.30733536002237416,7
602 JURONG WEST ST 62,Enterprise,0.6425822310651005,6
676B JURONG WEST ST 64,Jurong West,0.4059037128619091,7
659B JURONG WEST ST 65,Enterprise,0.3252416252858131,6
647 JURONG WEST ST 61,Pioneer,0.8162703025573553,6
831 JURONG WEST ST 81,Gek Poh,0.6082046329059885,7
685C JURONG WEST CTRL 1,Jurong West,0.14541143254247624,7
115 HO CHING RD,Corporation,0.06893760712992826,8
986A JURONG WEST ST 93,Pioneer,0.5567489451164532,5
989D JURONG WEST ST 93,Pioneer,0.4102414361867437,5
470 JURONG WEST ST 41,Hong Kah,0.409719559565252,8
9 JLN BATU,King Albert Park,0.9231467479320097,4
124 MCNAIR RD,Bendemeer,0.7397090906871028,14
462 CRAWFORD LANE,Lavender,0.3314576896795933,22
122 MCNAIR RD,Bendemeer,0.6978889294787431,13
18 ST. GEORGE'S RD,Riviera,0.4586438364074715,15
123 MCNAIR RD,Bendemeer,0.7174586276104047,14
105 TOWNER RD,Bendemeer,0.610588026097908,13
101 AH HOOD RD,Novena,0.6634068984982104,6
13 ST. GEORGE'S RD,Riviera,0.550759440785932,13
61 JLN TENTERAM,Riviera,0.6539933305521195,13
45 MARINE CRES,Marine Terrace,0.30104325604557763,5
54 MARINE TER,Marine Terrace,0.029464622323211353,4
63 MARINE DR,Marine Parade,0.23982249265401442,5
77 MARINE DR,Marine Parade,0.18907438906969187,5
1 CHANGI VILLAGE RD,Jalan Besar,3.6801930021598395,0
633 PASIR RIS DR 3,Tampines North,1.1108350407478496,5
149 PASIR RIS ST 13,Pasir Ris East,0.818848525224206,4
144 PASIR RIS ST 11,Pasir Ris East,0.6834112803318347,4
725 PASIR RIS ST 72,Tampines North,1.098892583262749,3
477 PASIR RIS DR 6,Jalan Besar,0.38637183994987884,3
256 PASIR RIS ST 21,Pasir Ris East,0.49004168258985376,3
776 PASIR RIS ST 71,Tampines North,0.5726530491977874,4
481 PASIR RIS DR 4,Jalan Besar,0.46932237588257814,3
473 PASIR RIS DR 6,Jalan Besar,0.3373114096334611,3
195 PASIR RIS ST 12,Pasir Ris East,0.24103277386483352,4
478 PASIR RIS DR 4,Jalan Besar,0.41776407723373193,3
419 PASIR RIS DR 6,Downtown,0.5968641390283475,3
570 PASIR RIS ST 53,Downtown,1.0536751637213326,4
114 PASIR RIS ST 11,Pasir Ris East,0.4971399516408245,4
709 PASIR RIS DR 10,Loyang,1.2628897815779891,4
246 PASIR RIS ST 21,Pasir Ris East,0.4444132279635256,3
737 PASIR RIS DR 10,Tampines North,0.9658041944922782,3
231 PASIR RIS DR 4,Pasir Ris East,0.5840568100097127,3
150 PASIR RIS ST 13,Pasir Ris East,0.748277906323213,4
240 PASIR RIS ST 21,Pasir Ris East,0.65733436356697,3
514 PASIR RIS ST 52,Tampines North,1.1813749867900907,4
763 PASIR RIS ST 71,Tampines North,0.4953437941277661,4
643 PASIR RIS DR 10,Tampines North,0.8741485718742524,4
239 PASIR RIS ST 21,Pasir Ris East,0.6817714631161356,3
717 PASIR RIS ST 72,Loyang,1.0393566334240607,3
460 PASIR RIS DR 4,Pasir Ris East,0.2767143427866797,3
648 PASIR RIS DR 10,Tampines North,1.0145546461554005,4
447 PASIR RIS DR 6,Pasir Ris East,0.313596000488861,3
408 PASIR RIS DR 6,Downtown,0.43788765272870944,3
583 PASIR RIS ST 53,Downtown,0.8917582962775646,4
174C EDGEDALE PLAINS,Coral Edge,0.4151602054829401,16
199A PUNGGOL FIELD,Cove,0.05446821388391303,17
167D PUNGGOL EAST,Punggol,0.15506518031621522,12
199C PUNGGOL FIELD,Cove,0.15102699049220392,17
167C PUNGGOL EAST,Punggol,0.16184352753126344,11
195B PUNGGOL RD,Cove,0.23833997504886753,17
195A PUNGGOL RD,Cove,0.2331305052433348,17
103B EDGEFIELD PLAINS,Cove,0.22267543833301348,19
197A PUNGGOL FIELD,Cove,0.11281196107271613,16
638B PUNGGOL DR,Kadaloor,0.16356941136603048,10
172C EDGEDALE PLAINS,Coral Edge,0.17025654949993715,12
204B PUNGGOL FIELD,Cove,0.313229610527377,19
63 C'WEALTH DR,Commonwealth,0.2723774714344536,6
42 TANGLIN HALT RD,Commonwealth,0.33445738090076865,6
90 C'WEALTH DR,Commonwealth,0.5240039697861106,5
43 HOLLAND DR,Holland Village,0.36577393720296464,4
2 DOVER RD,one-north,0.6869386406762542,6
81 STRATHMORE AVE,Queenstown,0.2893211812444388,4
130 CLARENCE LANE,Redhill,0.7127125490840555,4
149 MEI LING ST,Queenstown,0.5025551043503386,6
479 SEMBAWANG DR,Admiralty,1.8287660233107506,1
508B WELLINGTON CIRCLE,Admiralty,2.2440401786681314,0
314 SEMBAWANG DR,Admiralty,1.8111373295675277,1
335 SEMBAWANG CL,Admiralty,1.354014098567771,2
466A SEMBAWANG DR,Admiralty,1.947583919488141,1
352B CANBERRA RD,Admiralty,1.9892651527859448,1
507B WELLINGTON CIRCLE,Admiralty,2.4808216697483507,0
306 CANBERRA RD,Admiralty,2.006041072330064,0
503C CANBERRA LINK,Admiralty,2.292437217793985,0
588A MONTREAL DR,Yishun,2.49621413499332,0
350B CANBERRA RD,Admiralty,2.061028378514683,0
504A MONTREAL DR,Admiralty,2.4481314922989994,0
329 SEMBAWANG CL,Admiralty,1.551691069724609,1
310 CANBERRA RD,Admiralty,2.0281450618786607,0
152 RIVERVALE CRES,Rumbia,0.043401199773254816,17
296A COMPASSVALE CRES,Cheng Lim,0.6215114217696321,20
157D RIVERVALE CRES,Bakau,0.2754885184695237,15
258A COMPASSVALE RD,Sengkang,0.16342973360644572,19
148 RIVERVALE CRES,Rumbia,0.11658445216463828,16
183C RIVERVALE CRES,Rumbia,0.29924494848681443,14
226A COMPASSVALE WALK,Ranggung,0.4500370298168792,15
436D FERNVALE RD,Layar,0.3984830397780967,10
292B COMPASSVALE ST,Sengkang,0.5030576162538887,19
229 COMPASSVALE WALK,Bakau,0.5240386343979967,16
253 COMPASSVALE ST,Sengkang,0.5183054238772761,19
290B COMPASSVALE CRES,Cheng Lim,0.3685740429122526,19
145 RIVERVALE DR,Rumbia,0.1737215069884292,15
307A ANCHORVALE RD,Tongkang,0.24472753445550205,14
269A COMPASSVALE LINK,Ranggung,0.18766074123004486,13
296C COMPASSVALE CRES,Cheng Lim,0.6720195848214418,20
200D SENGKANG EAST RD,Compassvale,0.11535495502552866,15
122 SENGKANG EAST WAY,Bakau,0.2173363560698659,13
319B ANCHORVALE DR,Renjong,0.5196163145843317,16
101 RIVERVALE WALK,Ranggung,0.28256085132168707,14
224C COMPASSVALE WALK,Sengkang,0.40816745854809355,15
258B COMPASSVALE RD,Sengkang,0.19538304677571652,19
261D SENGKANG EAST WAY,Sengkang,0.26509887854780934,18
264D COMPASSVALE BOW,Ranggung,0.32827564519294056,12
122C SENGKANG EAST WAY,Bakau,0.09725149351536755,14
204D COMPASSVALE DR,Compassvale,0.3049047413088096,15
250C COMPASSVALE ST,Sengkang,0.43163202107235543,18
273A COMPASSVALE LINK,Ranggung,0.25155951819368677,13
320C ANCHORVALE DR,Renjong,0.5091833037062603,16
151 SERANGOON NTH AVE 2,Serangoon North,0.34845553512966243,4
122 SERANGOON NTH AVE 1,Serangoon North,0.2120383959018857,5
2 LOR LEW LIAN,Kovan,0.6241389216980131,9
218 SERANGOON AVE 4,Kovan,0.7698177672804293,8
261 SERANGOON CTRL DR,Kovan,0.7026130151434071,9
112 SERANGOON NTH AVE 1,Serangoon North,0.35392887062573075,4
207 SERANGOON CTRL,Kovan,0.6010243863309411,8
524 SERANGOON NTH AVE 4,Serangoon North,0.6895547944135134,4
538 SERANGOON NTH AVE 4,Hougang,0.7016526029454321,4
532 SERANGOON NTH AVE 4,Hougang,0.6022145508073017,4
208 SERANGOON CTRL,Kovan,0.5504672355258775,8
236 SERANGOON AVE 3,Lorong Chuan,0.9080024170594514,8
140 SERANGOON NTH AVE 2,Serangoon North,0.2919555685862412,4
136 SERANGOON NTH AVE 2,Serangoon North,0.2642052489207736,4
402 SERANGOON AVE 1,Woodleigh,0.5619850052228681,10
421 SERANGOON CTRL,Kovan,0.8038959539483355,10
508 SERANGOON NTH AVE 4,Hougang,0.59452464569214,5
240 SERANGOON AVE 2,Lorong Chuan,0.8298840531777116,9
328 SERANGOON AVE 3,Lorong Chuan,0.691053773547377,10
418 SERANGOON CTRL,Kovan,0.7198809532935501,9
417 TAMPINES ST 41,Tampines,1.049093000730779,4
132 SIMEI ST 1,Tampines,0.634752007802823,5
213 TAMPINES ST 23,Tampines,0.29351455682751576,3
295 TAMPINES ST 22,Tampines,0.1865074544811089,5
217 TAMPINES ST 23,Tampines,0.32767298567015085,4
914 TAMPINES ST 91,Tampines West,0.4082911781079825,4
807 TAMPINES AVE 4,Tampines West,0.2636799174115284,3
459 TAMPINES ST 42,Tampines,0.6881670463168444,2
462 TAMPINES ST 44,Tampines,0.7695997570385041,3
124 SIMEI ST 1,Tampines,0.6490368924524947,5
861 TAMPINES AVE 5,Tampines East,0.7901086190940323,4
401 TAMPINES ST 41,Tampines,1.1499374846593122,3
463 TAMPINES ST 44,Tampines,0.7884592100017063,3
898 TAMPINES ST 81,Tampines West,0.4537098545333849,3
888A TAMPINES ST 81,Tampines West,1.0015879648071784,3
281 TAMPINES ST 22,Tampines,0.5713827289159961,5
355 TAMPINES ST 33,Tampines,0.9038065622597873,3
142 SIMEI ST 2,Tampines,0.761255467689439,5
105 TAMPINES ST 11,Tampines,0.8824107431861296,4
902 TAMPINES AVE 4,Tampines West,0.6430312547847513,3
166 TAMPINES ST 12,Tampines,0.9197157207671648,4
879 TAMPINES AVE 8,Tampines East,0.8795896146452987,2
496D TAMPINES AVE 9,Tampines,1.140082174856246,5
234 SIMEI ST 4,Upper Changi,0.8107155990457064,6
351 TAMPINES ST 33,Tampines,1.0119793443130158,3
925 TAMPINES ST 91,Tampines West,0.29922323493710534,5
306 TAMPINES ST 32,Tampines,0.22418277642967277,4
387 TAMPINES ST 32,Tampines,0.6350212299681117,3
886 TAMPINES ST 83,Tampines West,0.9372657721612727,2
733 TAMPINES ST 71,Tampines East,0.3073257904599931,3
298 TAMPINES ST 22,Tampines,0.09185644384928875,5
491F TAMPINES ST 45,Pasir Ris East,0.7878808480928993,4
225 SIMEI ST 4,Upper Changi,0.597909661120611,5
386 TAMPINES ST 32,Tampines,0.6454184565975546,3
230 TAMPINES ST 24,Tampines,0.4420958868814589,3
496F TAMPINES AVE 9,Tampines,1.0147517115298441,4
842C TAMPINES ST 82,Tampines West,0.6197177259077866,3
329 TAMPINES ST 32,Tampines,0.5419692862915252,4
497A TAMPINES ST 45,Tampines,0.9438408873767706,3
940 TAMPINES AVE 5,Tampines West,0.5230660901237039,4
324 TAMPINES ST 32,Tampines,0.6052540921048203,5
245 SIMEI ST 5,Simei,0.8583040697921824,6
497F TAMPINES ST 45,Pasir Ris East,0.9655832851286787,4
5 UPP ALJUNIED LANE,MacPherson,0.32945889088666247,12
23 TOA PAYOH EAST,Toa Payoh,0.44938037891394506,7
124 LOR 1 TOA PAYOH,Caldecott,1.1560717431283383,4
111 LOR 1 TOA PAYOH,Marymount,1.2898127143996458,3
118 LOR 1 TOA PAYOH,Caldecott,1.2040885121840335,4
103 POTONG PASIR AVE 1,Potong Pasir,0.2859323628906995,11
101 POTONG PASIR AVE 1,Potong Pasir,0.2366774048886036,11
98 LOR 1 TOA PAYOH,Marymount,0.9753858115548373,4
251 KIM KEAT LINK,Toa Payoh,0.6898948511153059,9
143 POTONG PASIR AVE 2,Potong Pasir,0.23449279219591704,11
141 POTONG PASIR AVE 3,Potong Pasir,0.09627060213878215,12
238 LOR 1 TOA PAYOH,Marymount,0.610466904554414,7
239 LOR 1 TOA PAYOH,Marymount,0.6694725428445688,7
10 JOO SENG RD,MacPherson,0.42795964830083705,11
249 KIM KEAT LINK,Toa Payoh,0.7344810801754553,8
11 LOR 8 TOA PAYOH,Toa Payoh,0.2197983060191689,7
36 LOR 5 TOA PAYOH,Toa Payoh,0.6341132234263702,7
215 LOR 8 TOA PAYOH,Marymount,0.2664051126223754,7
223 LOR 8 TOA PAYOH,Marymount,0.19117415716326144,7
37 LOR 5 TOA PAYOH,Toa Payoh,0.5783462236379284,7
6 LOR 7 TOA PAYOH,Marymount,0.20456317082609127,7
80A LOR 4 TOA PAYOH,Marymount,1.038139896426199,7
146 WOODLANDS ST 13,Marsiling,0.7432344130999994,3
27 MARSILING DR,Marsiling,0.14821214064402108,3
127 MARSILING RISE,Marsiling,0.6763667274174393,3
786E WOODLANDS DR 60,Admiralty,0.9870093628652917,4
831 WOODLANDS ST 83,Woodlands South,0.6031648774743543,5
556 WOODLANDS DR 53,Woodlands,0.8552174913028476,3
172 WOODLANDS ST 13,Marsiling,0.9924522635828501,3
542 WOODLANDS DR 16,Woodlands South,1.0681646170466914,3
551 WOODLANDS DR 44,Woodlands South,0.8654196209817822,3
644 WOODLANDS RING RD,Woodlands,0.47765679236313857,3
649 WOODLANDS RING RD,Admiralty,0.5029030878995531,3
741 WOODLANDS CIRCLE,Admiralty,1.1928212777099634,4
611 WOODLANDS RING RD,Woodlands,0.8410497456977419,3
634 WOODLANDS RING RD,Woodlands,0.33515701300567374,3
836 WOODLANDS ST 83,Woodlands South,0.711745494350068,5
724 WOODLANDS AVE 6,Admiralty,0.932934412365382,4
878 WOODLANDS AVE 9,Woodlands North,0.9983307606816209,5
753 WOODLANDS CIRCLE,Woodlands North,1.2588770178882942,4
766 WOODLANDS CIRCLE,Admiralty,1.170853258498756,4
682B WOODLANDS DR 62,Admiralty,0.21238272682145737,3
681B WOODLANDS DR 62,Admiralty,0.23663555377812112,3
875 WOODLANDS ST 82,Woodlands South,0.8181131081214833,5
745 WOODLANDS CIRCLE,Admiralty,1.128512250152886,4
715 WOODLANDS DR 70,Admiralty,0.7211333941759452,4
425 WOODLANDS ST 41,Marsiling,1.7309726352236454,2
859 WOODLANDS ST 83,Woodlands South,0.8523463716021742,4
690C WOODLANDS DR 75,Admiralty,0.4677446331370069,2
685B WOODLANDS DR 73,Admiralty,0.20524259301004846,2
882 WOODLANDS ST 82,Woodlands North,0.9591509699691156,5
680 WOODLANDS AVE 6,Admiralty,0.3682100493351153,3
363 WOODLANDS AVE 5,Woodlands South,0.2585444538565287,3
827 WOODLANDS ST 81,Woodlands South,0.528289834886423,5
637 WOODLANDS RING RD,Admiralty,0.3944645089694441,3
868 WOODLANDS ST 83,Woodlands South,1.0072333315585276,4
128 MARSILING RISE,Marsiling,0.6980754003243058,3
362 WOODLANDS AVE 5,Woodlands South,0.33291542732201973,3
412 WOODLANDS ST 41,Marsiling,1.636066919318277,2
267 YISHUN ST 22,Yishun,0.7509788322987354,2
773 YISHUN AVE 3,Khatib,0.8712969085610563,3
129 YISHUN ST 11,Yishun,0.6449791031479032,3
394 YISHUN AVE 6,Khatib,0.9257082602858944,2
725 YISHUN ST 71,Yishun,0.794244090763067,3
402 YISHUN RING RD,Khatib,0.7580884727773979,2
144 YISHUN ST 11,Yishun,0.6046140935608226,3
615 YISHUN RING RD,Khatib,0.8645613125226934,3
131 YISHUN ST 11,Yishun,0.629090729982955,3
157 YISHUN ST 11,Yishun,0.3429967653957154,2
266 YISHUN ST 22,Yishun,0.7309275953616235,2
743 YISHUN AVE 5,Yishun,0.3586622891925309,3
744 YISHUN ST 72,Yishun,0.3441179969896642,3
106 YISHUN RING RD,Yishun,1.0425238359243654,3
726 YISHUN ST 71,Yishun,0.8233116849964542,3
661 YISHUN AVE 4,Khatib,0.39210567594354606,2
260 YISHUN ST 22,Yishun,0.5945643275702689,2
760 YISHUN ST 72,Yishun,0.7078471354987018,3
721 YISHUN ST 71,Yishun,1.0092021956921386,3
867 YISHUN ST 81,Khatib,1.3183771864555982,3
769 YISHUN AVE 3,Yishun,0.7842300392670821,3
642 YISHUN ST 61,Khatib,0.6119643184140722,3
268 YISHUN ST 22,Yishun,0.7796440953103442,2
137 YISHUN RING RD,Yishun,0.7406988101663505,3
658 YISHUN AVE 4,Khatib,0.4208359621944256,2
812 YISHUN RING RD,Sembawang,1.2659305554387328,3
641 YISHUN ST 61,Khatib,0.5861234680765858,3
130 YISHUN ST 11,Yishun,0.6821455798585909,3
770 YISHUN AVE 3,Yishun,0.854382148889774,3
213 YISHUN ST 21,Yishun,0.12450669535131834,2
161 YISHUN ST 11,Yishun,0.46676334917433226,3
124 YISHUN ST 11,Yishun,0.7606970167155321,3
356 YISHUN RING RD,Khatib,0.5493940566886997,2
351 YISHUN AVE 11,Khatib,0.40638714242393825,2
828 YISHUN ST 81,Sembawang,1.4020822321152486,4
792 YISHUN RING RD,Khatib,1.06531410660238,3
403 ANG MO KIO AVE 10,Teck Ghee,0.6294893476140955,4
404 ANG MO KIO AVE 10,Teck Ghee,0.6024179558011601,4
202 ANG MO KIO AVE 3,Ang Mo Kio,0.314323109014369,7
122 ANG MO KIO AVE 3,Ang Mo Kio,0.4128804062669269,7
133 ANG MO KIO AVE 3,Mayflower,0.3868098314877511,7
322 ANG MO KIO AVE 3,Ang Mo Kio,0.1598628664422562,6
209 ANG MO KIO AVE 3,Ang Mo Kio,0.4291974256580337,7
132 ANG MO KIO AVE 3,Mayflower,0.2863057947014722,7
427 ANG MO KIO AVE 3,Teck Ghee,0.57401734444729,4
234 ANG MO KIO AVE 3,Bishan,0.22572413449861578,7
627 ANG MO KIO AVE 9,Yio Chu Kang,1.0050821771549046,5
104B ANG MO KIO ST 11,Mayflower,0.1805456543729895,7
459 ANG MO KIO AVE 10,Tavistock,0.7649727381497242,5
596A ANG MO KIO ST 52,Ang Mo Kio,0.5293444863304433,5
614 ANG MO KIO AVE 4,Mayflower,0.5811450436127399,8
150 BEDOK RESERVOIR RD,Bedok Reservoir,0.8740123377467391,3
75 BEDOK NTH RD,Tanah Merah,0.4785776823690945,8
88 BEDOK NTH ST 4,Tanah Merah,0.8748645156195939,6
531 BEDOK NTH ST 3,Bedok Reservoir,0.7228925830095294,4
537 BEDOK NTH ST 3,Bedok Reservoir,0.6428014481913813,5
409 BEDOK NTH AVE 2,Bedok North,0.24551955967997327,6
102 BEDOK RESERVOIR RD,Kembangan,1.0368895630236004,5
217 BEDOK NTH ST 1,Bedok North,0.33937132627099614,6
204 BEDOK NTH ST 1,Bedok North,0.15686070902694987,6
124 BEDOK RESERVOIR RD,Kaki Bukit,0.9347279703861492,5
625 BEDOK RESERVOIR RD,Bedok Reservoir,0.5576420789307829,5
122 BEDOK RESERVOIR RD,Kaki Bukit,1.0026370065215773,5
512 BEDOK NTH AVE 2,Bedok North,0.7025854144291077,6
24 NEW UPP CHANGI RD,Bedok North,0.46676932680778205,6
81 BEDOK NTH RD,Tanah Merah,0.6266261367798794,7
723 BEDOK RESERVOIR RD,Bedok Reservoir,0.9411629779477095,4
411 BEDOK NTH AVE 2,Bedok North,0.13842074857537934,5
667 JLN DAMAI,Kaki Bukit,0.7707834065167564,5
51 CHAI CHEE ST,Bedok,0.8003019820117097,5
90 BEDOK NTH ST 4,Tanah Merah,0.6933874778691761,6
768 BEDOK RESERVOIR VIEW,Tampines West,1.09631776404811,6
668 JLN DAMAI,Kaki Bukit,0.7819913248417443,5
9 BEDOK STH AVE 2,Bedok North,0.8040737552917695,5
66 BEDOK STH AVE 3,Bayshore,0.61892468824714,6
68 BEDOK STH AVE 3,Bayshore,0.633357311589528,6
804 CHAI CHEE RD,Bedok,0.6548729558593105,6
642 BEDOK RESERVOIR RD,Kaki Bukit,0.5393992105566093,6
110 BISHAN ST 12,Marymount,1.2647090941352932,5
114 BISHAN ST 12,Marymount,1.2035311544040082,5
122 BISHAN ST 12,Marymount,1.0067345967897077,4
172 BISHAN ST 13,Marymount,0.8725914534646878,4
213 BISHAN ST 23,Teck Ghee,0.9808589323295627,6
225 BISHAN ST 23,Teck Ghee,0.8616330673741752,6
230 BISHAN ST 23,Teck Ghee,1.0410324673085656,5
402 SIN MING AVE,Bright Hill,0.31623090810249976,5
270 BISHAN ST 24,Bright Hill,0.9294830175921361,5
310 SHUNFU RD,Bright Hill,1.2752746651477436,3
174 BISHAN ST 13,Marymount,0.9142005156477173,5
154 BT BATOK ST 11,Bukit Batok,0.3910027431914603,8
164 BT BATOK ST 11,Bukit Batok,0.5060179745989717,9
238 BT BATOK EAST AVE 5,Bukit Batok,0.9544144572221874,4
138 BT BATOK WEST AVE 6,Bukit Batok,0.5685204573698938,8
248 BT BATOK EAST AVE 5,Hillview,0.9090752922157675,4
305 BT BATOK ST 31,Bukit Batok West,0.07813056971161118,6
334 BT BATOK ST 32,Bukit Batok West,0.7763899057357724,8
268 BT BATOK EAST AVE 4,Hillview,0.8918673975531487,5
288C BT BATOK ST 25,Hillview,1.2241472111044776,5
119 BT BATOK WEST AVE 6,Bukit Batok,0.4888171551513109,8
188 BT BATOK WEST AVE 6,Bukit Batok,0.12042150264619782,8
102 BT BATOK WEST AVE 6,Bukit Batok,0.1671315512974513,9
289B BT BATOK ST 25,Toh Guan,1.1478232082978064,4
38 BEO CRES,Havelock,0.6186350718702368,8
133 JLN BT MERAH,Tiong Bahru,0.9454237963388437,7
30 TELOK BLANGAH RISE,HarbourFront,0.9968735247620562,4
86 REDHILL CL,Redhill,0.05883986835872887,6
26 JLN KLINIK,Havelock,0.4901853700470569,8
106 BT PURMEI RD,HarbourFront,1.1634556913123022,5
46 JLN BT HO SWEE,Havelock,0.746299768868934,6
110 BT PURMEI RD,HarbourFront,1.3257580057692107,5
58 TELOK BLANGAH HTS,Telok Blangah,0.7425403745252432,4
68 TELOK BLANGAH HTS,Telok Blangah,0.37809394359036336,4
109 JLN BT MERAH,Tiong Bahru,1.071352032691376,7
17 TIONG BAHRU RD,Tiong Bahru,0.13123662858066673,10
39 JLN RUMAH TINGGI,Redhill,0.9347639876276486,5
112B DEPOT RD,Telok Blangah,0.7140838288760422,4
13 JLN BT MERAH,Queenstown,1.0477716208931986,6
63B LENGKOK BAHRU,Redhill,0.38617938212896613,6
8A BOON TIONG RD,Havelock,0.37196323460465053,8
1 EVERTON PK,Chinatown,0.6459295558665016,12
231 PENDING RD,Pending,0.16991386375390286,11
102 GANGSA RD,Petir,0.22355179609359793,12
236 BT PANJANG RING RD,Bukit Panjang,0.13198822171978195,12
122 PENDING RD,Bukit Panjang,0.08906717797399243,12
274 BANGKIT RD,Bangkit,0.41993169505769723,11
612 SENJA RD,Senja,0.1407721743960051,13
409 SAUJANA RD,Fajar,0.37519252560879884,12
654 SENJA RD,Jelapang,0.1265133142478458,11
405 FAJAR RD,Petir,0.39094545419697624,12
440 FAJAR RD,Fajar,0.2612922920544246,12
168 PETIR RD,Petir,0.2505415300313399,13
606 SENJA RD,Senja,0.44307335773999174,13
617 BT PANJANG RING RD,Jelapang,0.22490594757415194,13
544 JELAPANG RD,Jelapang,0.520789908436853,13
1 TOH YI DR,Beauty World,0.2519044107766677,4
8 SELEGIE RD,Elias,0.17365456723996323,20
664 BUFFALO RD,Little India,0.41715330254381555,22
9 JLN KUKOH,Outram Park,0.4292175276527236,18
10 SELEGIE RD,Elias,0.22924975455984817,20
2 TG PAGAR PLAZA,Maxwell,0.46500460813087274,11
641 ROWELL RD,Little India,0.1740142139247731,20
8 TECK WHYE AVE,Teck Whye,0.13102299098853554,13
485 CHOA CHU KANG AVE 5,Keat Hong,0.5459340898420775,6
484 CHOA CHU KANG AVE 5,Keat Hong,0.6497662019676783,6
708 CHOA CHU KANG ST 53,Yew Tee,0.6702544796469206,7
404 CHOA CHU KANG AVE 3,Choa Chu Kang West,0.6614680061676156,6
233 CHOA CHU KANG CTRL,South View,0.1416835001208273,8
763 CHOA CHU KANG NTH 5,Yew Tee,0.5956602773404067,7
703 CHOA CHU KANG ST 53,Yew Tee,0.7029346488280133,7
225 CHOA CHU KANG CTRL,South View,0.2547621350733136,7
683A CHOA CHU KANG CRES,Kranji,0.5665510879046682,2
277 CHOA CHU KANG AVE 2,South View,0.3318488643103402,7
501 CHOA CHU KANG ST 51,Choa Chu Kang West,0.4924404940914824,8
