,SEARCHVAL,BLK_NO,ROAD_NAME,BUILDING,ADDRESS,POSTAL,X,Y,LATITUDE,LONGITUDE,LONGTITUDE,address
35,CHOA CHU KANG PARK,,NIL,CHOA CHU KANG PARK,CHOA CHU KANG PARK,NIL,18437.0168486219,41001.0691606477,1.3870720495009,103.747387860656,103.747387860656,Choa Chu Kang Park
36,CHOA CHU KANG PARK CONNECTOR,,NIL,CHOA CHU KANG PARK CONNECTOR,CHOA CHU KANG PARK CONNECTOR,NIL,18027.3322128169,39395.9738142751,1.37255602209737,103.743707077091,103.743707077091,Choa Chu Kang Park
37,CLEMENTI WOODS PARK,,NIL,CLEMENTI WOODS PARK,CLEMENTI WOODS PARK,NIL,20681.2177351909,31354.0335996393,1.29982839456282,103.767556045102,103.767556045102,Clementi Woods Park
38,CONEY ISLAND PARK,,NIL,CONEY ISLAND PARK,CONEY ISLAND PARK,NIL,37937.6983171413,43407.0729418788,1.40883093233134,103.922617218378,103.922617218378,Coney Island Park
39,DAIRY FARM NATURE PARK,,NIL,DAIRY FARM NATURE PARK,DAIRY FARM NATURE PARK,NIL,21408.1850574492,38304.7118153982,1.36268799490851,103.774086668962,103.774086668962,Dairy Farm Nature Park
40,DHOBY GHAUT GREEN,,NIL,DHOBY GHAUT GREEN,DHOBY GHAUT GREEN,NIL,29467.4340185747,31172.0940510388,1.29818382483564,103.846504124905,103.846504124905,Dhoby Ghaut Green
41,EAST COAST PARK SERVICE ROAD,,EAST COAST PARK SERVICE ROAD,NIL,EAST COAST PARK SERVICE ROAD,NIL,38678.7532973299,32165.2906883974,1.30716413576698,103.929272210552,103.929272210552,East Coast Park
42,EAST COAST PARKWAY,,EAST COAST PARKWAY,NIL,EAST COAST PARKWAY,NIL,38018.8253418518,31951.3504465802,1.30523695553939,103.923368728406,103.923368728406,East Coast Park
43,EAST COAST PARK,1,THIRD STREET,EAST COAST PARK,1 THIRD STREET EAST COAST PARK SINGAPORE 455485,455485,38110.9004674191,33022.2175335847,1.31491406100062,103.924170068973,103.924170068973,East Coast Park
44,EAST COAST PARK,1,SECOND STREET,EAST COAST PARK,1 SECOND STREET EAST COAST PARK SINGAPORE 456323,456323,37984.583393652,32957.032313047,1.31432459090656,103.923035026887,103.923035026887,East Coast Park
45,EAST COAST PARK,1,FOURTH STREET,EAST COAST PARK,1 FOURTH STREET EAST COAST PARK SINGAPORE 458255,458255,38120.0816549202,32938.9515816346,1.31416103105833,103.924252539221,103.924252539221,East Coast Park
46,EAST COAST PARK,2,FOURTH STREET,EAST COAST PARK,2 FOURTH STREET EAST COAST PARK SINGAPORE 458256,458256,38127.3762995321,32900.8050536308,1.31381604536031,103.924318072689,103.924318072689,East Coast Park
