,SEARCHVAL,BLK_NO,ROAD_NAME,BUILDING,ADDRESS,POSTAL,X,Y,LATITUDE,LONGITUDE,LONGTITUDE,address
518,VIVOCITY,1,HARBOURFRONT WALK,VIVOCITY,1 HARBOURFRONT WALK VIVOCITY SINGAPORE 098585,098585,26774.2363178767,27424.6391711198,1.26429316783973,103.82230469365,103.82230469365,VivoCity
519,VIVOCITY STATION (S1),83,TELOK BLANGAH ROAD,VIVOCITY STATION (S1),83 TELOK BLANGAH ROAD VIVOCITY STATION (S1) SINGAPORE 098886,098886,26698.5451407274,27508.4192550424,1.2650508426276,103.821624580393,103.821624580393,VivoCity
520,HARBOURFRONT CENTRE CHECKPOINT,1,MARITIME SQUARE,HARBOURFRONT CENTRE CHECKPOINT,1 MARITIME SQUARE HARBOURFRONT CENTRE CHECKPOINT SINGAPORE 099253,099253,26543.0234277779,27333.8990551457,1.26347253624101,103.820227174699,103.820227174699,HarbourFront Centre
521,UOB HARBOURFRONT CENTRE AUTOLOBBY,1,MARITIME SQUARE,UOB HARBOURFRONT CENTRE AUTOLOBBY,1 MARITIME SQUARE UOB HARBOURFRONT CENTRE AUTOLOBBY SINGAPORE 099253,099253,26376.6834834293,27178.080988368,1.26206336410344,103.818732564507,103.818732564507,HarbourFront Centre
522,HARBOURFRONT CENTRE,1,MARITIME SQUARE,HARBOURFRONT CENTRE,1 MARITIME SQUARE HARBOURFRONT CENTRE SINGAPORE 099253,099253,26544.8211341351,27388.8962539714,1.26396991176004,103.820243325181,103.820243325181,HarbourFront Centre
523,HARBOURFRONT CENTRE POST OFFICE,1,MARITIME SQUARE,HARBOURFRONT CENTRE POST OFFICE,1 MARITIME SQUARE HARBOURFRONT CENTRE POST OFFICE SINGAPORE 099253,099253,26530.2247016672,27384.6603707224,1.26393160324447,103.820112171695,103.820112171695,HarbourFront Centre
524,ALEXANDRA RETAIL CENTRE (ARC),460,ALEXANDRA ROAD,ALEXANDRA RETAIL CENTRE (ARC),460 ALEXANDRA ROAD ALEXANDRA RETAIL CENTRE (ARC) SINGAPORE 119963,119963,24447.647553565,28514.458416285,1.27414893629254,103.801399416665,103.801399416665,Alexandra Retail Centre
525,DBS NTUC ALEXANDRA RETAIL CENTRE,460,ALEXANDRA ROAD,DBS NTUC ALEXANDRA RETAIL CENTRE,460 ALEXANDRA ROAD DBS NTUC ALEXANDRA RETAIL CENTRE SINGAPORE 119963,119963,24444.9339985568,28480.5896624215,1.27384263888449,103.801375038176,103.801375038176,Alexandra Retail Centre
526,UOB ALEXANDRA RETAIL CENTRE,460,ALEXANDRA ROAD,UOB ALEXANDRA RETAIL CENTRE,460 ALEXANDRA ROAD UOB ALEXANDRA RETAIL CENTRE SINGAPORE 119963,119963,24434.2335096132,28456.1735998727,1.27362182739596,103.801278893189,103.801278893189,Alexandra Retail Centre
527,321 CLEMENTI,321,CLEMENTI AVENUE 3,321 CLEMENTI,321 CLEMENTI AVENUE 3 321 CLEMENTI SINGAPORE 129905,129905,20395.3064215332,32700.1500842664,1.31200212030821,103.764986676365,103.764986676365,321 Clementi
528,OCBC THE CLEMENTI MALL - CLEMENTI BRANCH,441B,CLEMENTI AVENUE 3,OCBC THE CLEMENTI MALL - CLEMENTI BRANCH,441B CLEMENTI AVENUE 3 OCBC THE CLEMENTI MALL - CLEMENTI BRANCH SINGAPORE 122441,122441,20332.589403728,33020.1640930343,1.31489619639366,103.764423054189,103.764423054189,The Clementi Mall
529,OCBC THE CLEMENTI MALL - FAIRPRICE,3155,COMMONWEALTH AVENUE WEST,OCBC THE CLEMENTI MALL - FAIRPRICE,3155 COMMONWEALTH AVENUE WEST OCBC THE CLEMENTI MALL - FAIRPRICE SINGAPORE 129588,129588,20364.7236810531,33049.5442865212,1.3151619083025,103.764711789372,103.764711789372,The Clementi Mall
530,THE CLEMENTI MALL,3155,COMMONWEALTH AVENUE WEST,THE CLEMENTI MALL,3155 COMMONWEALTH AVENUE WEST THE CLEMENTI MALL SINGAPORE 129588,129588,20332.589403728,33020.1640930343,1.31489619639366,103.764423054189,103.764423054189,The Clementi Mall
531,IMM BUILDING,2,JURONG EAST STREET 21,IMM BUILDING,2 JURONG EAST STREET 21 IMM BUILDING SINGAPORE 609601,609601,18381.9356864095,35229.409786731,1.33487526118006,103.746894773008,103.746894773008,IMM
532,IMM BUILDING (TAXI STAND),,NIL,IMM BUILDING (TAXI STAND),IMM BUILDING (TAXI STAND),NIL,18318.692671583,35197.0701108668,1.33458277278836,103.746326509084,103.746326509084,IMM
533,IMMANUEL CONGREGATION (SINGAPORE),30,DOVER AVENUE,IMMANUEL CONGREGATION (SINGAPORE),30 DOVER AVENUE IMMANUEL CONGREGATION (SINGAPORE) SINGAPORE 139790,139790,22334.664914296,32107.0744895041,1.30663897387578,103.782412866712,103.782412866712,IMM
534,IMMIGRATION AND CHECKPOINTS AUTHORITY,10,KALLANG ROAD,IMMIGRATION AND CHECKPOINTS AUTHORITY,10 KALLANG ROAD IMMIGRATION AND CHECKPOINTS AUTHORITY SINGAPORE 208718,208718,31255.5318948682,32095.9032123405,1.30653829289832,103.862571072852,103.862571072852,IMM
535,IMMUNOS,8A,BIOMEDICAL GROVE,IMMUNOS,8A BIOMEDICAL GROVE IMMUNOS SINGAPORE 138648,138648,23593.4960403414,31605.2958810795,1.30210127109321,103.793724128024,103.793724128024,IMM
536,JEM,50,JURONG GATEWAY ROAD,JEM,50 JURONG GATEWAY ROAD JEM SINGAPORE 608549,608549,17979.5026238747,35054.5037911125,1.33329334473462,103.743278742341,103.743278742341,Jem
537,JEM,52,JURONG GATEWAY ROAD,JEM,52 JURONG GATEWAY ROAD JEM SINGAPORE 608550,608550,18004.5380601753,35028.6999717783,1.33305999269581,103.743503708169,103.743503708169,Jem
538,WESTGATE,3,GATEWAY DRIVE,WESTGATE,3 GATEWAY DRIVE WESTGATE SINGAPORE 608532,608532,17922.4971140614,35150.0792780221,1.33415767556867,103.742766484424,103.742766484424,Westgate
539,WESTGATE TOWER,1,GATEWAY DRIVE,WESTGATE TOWER,1 GATEWAY DRIVE WESTGATE TOWER SINGAPORE 608531,608531,17942.3048155531,35198.9064694401,1.33459925741287,103.74294445162,103.74294445162,Westgate
540,JURONG POINT POST OFFICE,1,JURONG WEST CENTRAL 2,JURONG POINT POST OFFICE,1 JURONG WEST CENTRAL 2 JURONG POINT POST OFFICE SINGAPORE 648886,648886,13882.0894070212,35777.4933857564,1.33983015787723,103.706460883294,103.706460883294,Jurong Point
541,GOLDEN VILLAGE (GV JURONG POINT),1,JURONG WEST CENTRAL 2,GOLDEN VILLAGE (GV JURONG POINT),1 JURONG WEST CENTRAL 2 GOLDEN VILLAGE (GV JURONG POINT) SINGAPORE 648886,648886,13907.0305282837,35735.67771223,1.3394520043632,103.706685012926,103.706685012926,Jurong Point
542,DBS JURONG POINT BRANCH,1,JURONG WEST CENTRAL 2,DBS JURONG POINT BRANCH,1 JURONG WEST CENTRAL 2 DBS JURONG POINT BRANCH SINGAPORE 648886,648886,13907.0304980157,35735.67771223,1.33945200436319,103.706685012654,103.706685012654,Jurong Point
543,UOB JURONG POINT BRANCH,1,JURONG WEST CENTRAL 2,UOB JURONG POINT BRANCH,1 JURONG WEST CENTRAL 2 UOB JURONG POINT BRANCH SINGAPORE 648886,648886,13907.0304980157,35735.67771223,1.33945200436319,103.706685012654,103.706685012654,Jurong Point
544,UOB JURONG POINT SHOPPING CENTRE,1,JURONG WEST CENTRAL 2,UOB JURONG POINT SHOPPING CENTRE,1 JURONG WEST CENTRAL 2 UOB JURONG POINT SHOPPING CENTRE SINGAPORE 648886,648886,13907.0304980157,35735.67771223,1.33945200436319,103.706685012654,103.706685012654,Jurong Point
545,NEW HORIZON CENTRE (JURONG POINT),1,JURONG WEST CENTRAL 2,NEW HORIZON CENTRE (JURONG POINT),1 JURONG WEST CENTRAL 2 NEW HORIZON CENTRE (JURONG POINT) SINGAPORE 648886,648886,13918.6664492646,35767.396894427,1.33973886612177,103.706789553588,103.706789553588,Jurong Point
546,OCBC JURONG POINT SHOPPING CENTRE,1,JURONG WEST CENTRAL 2,OCBC JURONG POINT SHOPPING CENTRE,1 JURONG WEST CENTRAL 2 OCBC JURONG POINT SHOPPING CENTRE SINGAPORE 648886,648886,13907.0304980157,35735.67771223,1.33945200436319,103.706685012654,103.706685012654,Jurong Point
547,OCBC JURONG POINT SHOPPING CENTRE - FAIRPRICE,1,JURONG WEST CENTRAL 2,OCBC JURONG POINT SHOPPING CENTRE - FAIRPRICE,1 JURONG WEST CENTRAL 2 OCBC JURONG POINT SHOPPING CENTRE - FAIRPRICE SINGAPORE 648886,648886,13907.0304980157,35735.67771223,1.33945200436319,103.706685012654,103.706685012654,Jurong Point
548,OCBC JURONG POINT SHOPPING CENTRE - JURONG POINT BRANCH,1,JURONG WEST CENTRAL 2,OCBC JURONG POINT SHOPPING CENTRE - JURONG POINT BRANCH,1 JURONG WEST CENTRAL 2 OCBC JURONG POINT SHOPPING CENTRE - JURONG POINT BRANCH SINGAPORE 648886,648886,13907.0304980157,35735.67771223,1.33945200436319,103.706685012654,103.706685012654,Jurong Point
549,JURONG POINT,1,JURONG WEST CENTRAL 2,JURONG POINT,1 JURONG WEST CENTRAL 2 JURONG POINT SINGAPORE 648886,648886,13907.0305282837,35735.7564695235,1.33945271661445,103.70668501289,103.70668501289,Jurong Point
550,DBS PIONEER MALL,638,JURONG WEST STREET 61,DBS PIONEER MALL,638 JURONG WEST STREET 61 DBS PIONEER MALL SINGAPORE 640638,640638,12856.4183104672,35981.3563073762,1.34167331883255,103.697244542805,103.697244542805,Pioneer Mall
551,UOB PIONEER MALL,638,JURONG WEST STREET 61,UOB PIONEER MALL,638 JURONG WEST STREET 61 UOB PIONEER MALL SINGAPORE 640638,640638,12854.101508189,35987.5343963355,1.34172918995172,103.697223721918,103.697223721918,Pioneer Mall
552,OCBC PIONEER MALL,638,JURONG WEST STREET 61,OCBC PIONEER MALL,638 JURONG WEST STREET 61 OCBC PIONEER MALL SINGAPORE 640638,640638,12861.0519150216,35989.0789110083,1.34174316145003,103.697286174545,103.697286174545,Pioneer Mall
553,PIONEER MALL,638,JURONG WEST STREET 61,PIONEER MALL,638 JURONG WEST STREET 61 PIONEER MALL SINGAPORE 640638,640638,12848.6614737436,35983.4657739643,1.34169239214292,103.697174842118,103.697174842118,Pioneer Mall
554,OCBC THE STAR VISTA,1,VISTA EXCHANGE GREEN,OCBC THE STAR VISTA,1 VISTA EXCHANGE GREEN OCBC THE STAR VISTA SINGAPORE 138617,138617,23007.9595041601,32126.5265119188,1.30681500712523,103.788462732266,103.788462732266,The Star Vista
555,DBS THE STAR VISTA,1,VISTA EXCHANGE GREEN,DBS THE STAR VISTA,1 VISTA EXCHANGE GREEN DBS THE STAR VISTA SINGAPORE 138617,138617,23007.9595041601,32126.5265119188,1.30681500712523,103.788462732266,103.788462732266,The Star Vista
556,THE STAR VISTA,1,VISTA EXCHANGE GREEN,THE STAR VISTA,1 VISTA EXCHANGE GREEN THE STAR VISTA SINGAPORE 138617,138617,23003.2346113659,32143.7136113811,1.30697044038323,103.788420274115,103.788420274115,The Star Vista
557,ALEXANDRA CENTRAL,321,ALEXANDRA ROAD,ALEXANDRA CENTRAL,321 ALEXANDRA ROAD ALEXANDRA CENTRAL SINGAPORE 159971,159971,24879.9167967616,29966.773572335,1.28728320930592,103.805283367958,103.805283367958,Alexandra Central
558,ALEXANDRA CENTRAL,323,ALEXANDRA ROAD,ALEXANDRA CENTRAL,323 ALEXANDRA ROAD ALEXANDRA CENTRAL SINGAPORE 159972,159972,24894.5278183976,29985.8934036288,1.28745612377699,103.805414652014,103.805414652014,Alexandra Central
559,ANCHORPOINT SHOPPING CENTRE,368,ALEXANDRA ROAD,ANCHORPOINT SHOPPING CENTRE,368 ALEXANDRA ROAD ANCHORPOINT SHOPPING CENTRE SINGAPORE 159952,159952,24916.023050786,30149.3953310214,1.28893477974497,103.805607779399,103.805607779399,Anchorpoint
560,ANCHORPOINT SHOPPING CENTRE,370,ALEXANDRA ROAD,ANCHORPOINT SHOPPING CENTRE,370 ALEXANDRA ROAD ANCHORPOINT SHOPPING CENTRE SINGAPORE 159953,159953,24849.4909352409,30114.0022209603,1.28861469030586,103.805009964592,103.805009964592,Anchorpoint
561,BOON LAY SHOPPING CENTRE,221,BOON LAY PLACE,BOON LAY SHOPPING CENTRE,221 BOON LAY PLACE BOON LAY SHOPPING CENTRE SINGAPORE 640221,640221,14546.4666856667,36496.7915879078,1.34633552457315,103.712430373455,103.712430373455,Boon Lay Shopping Centre
562,OCBC BOON LAY SHOPPING CENTRE,221,BOON LAY PLACE,OCBC BOON LAY SHOPPING CENTRE,221 BOON LAY PLACE OCBC BOON LAY SHOPPING CENTRE SINGAPORE 640221,640221,14551.1907006893,36501.019692285,1.34637376407877,103.712472819666,103.712472819666,Boon Lay Shopping Centre
563,OCBC BOON LAY SHOPPING CENTRE FAIRPRICE,221,BOON LAY PLACE,OCBC BOON LAY SHOPPING CENTRE FAIRPRICE,221 BOON LAY PLACE OCBC BOON LAY SHOPPING CENTRE FAIRPRICE SINGAPORE 640221,640221,14551.1907006893,36501.019692285,1.34637376407877,103.712472819666,103.712472819666,Boon Lay Shopping Centre
564,GRANTRAL MALL @ CLEMENTI,3151,COMMONWEALTH AVENUE WEST,GRANTRAL MALL @ CLEMENTI,3151 COMMONWEALTH AVENUE WEST GRANTRAL MALL @ CLEMENTI SINGAPORE 129581,129581,20413.2100247061,32950.9688186739,1.31427043922294,103.765147487482,103.765147487482,Grantral Mall
565,GRANTRAL MALL @ MACPHERSON,601,MACPHERSON ROAD,GRANTRAL MALL @ MACPHERSON,601 MACPHERSON ROAD GRANTRAL MALL @ MACPHERSON SINGAPORE 368242,368242,34033.2568143988,35101.7975156717,1.33372210930312,103.887530827719,103.887530827719,Grantral Mall
566,OCBC OUR TAMPINES HUB - FAIRPRICE,1,TAMPINES WALK,OCBC OUR TAMPINES HUB - FAIRPRICE,1 TAMPINES WALK OCBC OUR TAMPINES HUB - FAIRPRICE SINGAPORE 528523,528523,39887.9499545647,37288.4814240374,1.35349593581988,103.940139392679,103.940139392679,Fairprice Hub
567,FAIRPRICE HUB,1,JOO KOON CIRCLE,FAIRPRICE HUB,1 JOO KOON CIRCLE FAIRPRICE HUB SINGAPORE 629117,629117,10760.1903017079,34206.1238678284,1.32561767765205,103.678409741897,103.678409741897,Fairprice Hub
568,FAIRPRICE HUB,5,JOO KOON CIRCLE,FAIRPRICE HUB,5 JOO KOON CIRCLE FAIRPRICE HUB SINGAPORE 629118,629118,10760.1903017079,34206.1238980964,1.32561767792578,103.678409741897,103.678409741897,Fairprice Hub
569,FAIRPRICE HUB,55,BENOI ROAD,FAIRPRICE HUB,55 BENOI ROAD FAIRPRICE HUB SINGAPORE 629907,629907,10760.1903017079,34206.1238980964,1.32561767792578,103.678409741897,103.678409741897,Fairprice Hub
570,DBS GEK POH SHOPPING CENTRE,762,JURONG WEST STREET 75,DBS GEK POH SHOPPING CENTRE,762 JURONG WEST STREET 75 DBS GEK POH SHOPPING CENTRE SINGAPORE 640762,640762,12911.5597059671,36762.9350024723,1.3487416466288,103.697739629738,103.697739629738,Gek Poh Shopping Centre
571,GEK POH SHOPPING CENTRE,762,JURONG WEST STREET 75,GEK POH SHOPPING CENTRE,762 JURONG WEST STREET 75 GEK POH SHOPPING CENTRE SINGAPORE 640762,640762,12910.7207379946,36763.1478772014,1.34874357136408,103.697732091001,103.697732091001,Gek Poh Shopping Centre
572,UOB GEK POH SHOPPING CENTRE,762,JURONG WEST STREET 75,UOB GEK POH SHOPPING CENTRE,762 JURONG WEST STREET 75 UOB GEK POH SHOPPING CENTRE SINGAPORE 640762,640762,12911.5597059671,36762.9350024723,1.3487416466288,103.697739629738,103.697739629738,Gek Poh Shopping Centre
573,GEK POH SHOPPING CENTRE,763,JURONG WEST STREET 75,GEK POH SHOPPING CENTRE,763 JURONG WEST STREET 75 GEK POH SHOPPING CENTRE SINGAPORE 640763,640763,12973.7793905325,36763.178417597,1.34874387926183,103.698298710842,103.698298710842,Gek Poh Shopping Centre
574,ROCHESTER MALL,35,ROCHESTER DRIVE,ROCHESTER MALL,35 ROCHESTER DRIVE ROCHESTER MALL SINGAPORE 138639,138639,23006.1702728383,31970.9088191949,1.30540765569962,103.788446680148,103.788446680148,Rochester Mall
575,OCBC TAMAN JURONG SHOPPING CENTRE - FAIRPRICE,399,YUNG SHENG ROAD,OCBC TAMAN JURONG SHOPPING CENTRE - FAIRPRICE,399 YUNG SHENG ROAD OCBC TAMAN JURONG SHOPPING CENTRE - FAIRPRICE SINGAPORE 610399,610399,15440.244104865,35226.1689937133,1.33484487471259,103.720462024278,103.720462024278,Taman Jurong Shopping Centre
576,TAMAN JURONG SHOPPING CENTRE,399,YUNG SHENG ROAD,TAMAN JURONG SHOPPING CENTRE,399 YUNG SHENG ROAD TAMAN JURONG SHOPPING CENTRE SINGAPORE 610399,610399,15440.244104865,35226.1689331774,1.33484487416514,103.720462024278,103.720462024278,Taman Jurong Shopping Centre
577,UOB TAMAN JURONG SHOPPING CENTRE,399,YUNG SHENG ROAD,UOB TAMAN JURONG SHOPPING CENTRE,399 YUNG SHENG ROAD UOB TAMAN JURONG SHOPPING CENTRE SINGAPORE 610399,610399,15440.244104865,35226.1689937133,1.33484487471259,103.720462024278,103.720462024278,Taman Jurong Shopping Centre
578,OCBC TAMAN JURONG SHOPPING CENTRE,399,YUNG SHENG ROAD,OCBC TAMAN JURONG SHOPPING CENTRE,399 YUNG SHENG ROAD OCBC TAMAN JURONG SHOPPING CENTRE SINGAPORE 610399,610399,15440.244104865,35226.1689937133,1.33484487471259,103.720462024278,103.720462024278,Taman Jurong Shopping Centre
579,DBS NTUC TAMAN JURONG SHOPPING CENTRE,399,YUNG SHENG ROAD,DBS NTUC TAMAN JURONG SHOPPING CENTRE,399 YUNG SHENG ROAD DBS NTUC TAMAN JURONG SHOPPING CENTRE SINGAPORE 610399,610399,15440.244104865,35226.1689937133,1.33484487471259,103.720462024278,103.720462024278,Taman Jurong Shopping Centre
580,DBS TAMAN JURONG SHOPPING CENTRE,399,YUNG SHENG ROAD,DBS TAMAN JURONG SHOPPING CENTRE,399 YUNG SHENG ROAD DBS TAMAN JURONG SHOPPING CENTRE SINGAPORE 610399,610399,15440.1095031416,35217.2511679381,1.33476422515942,103.720460818484,103.720460818484,Taman Jurong Shopping Centre
581,DBS WEST COAST PLAZA,154,WEST COAST ROAD,DBS WEST COAST PLAZA,154 WEST COAST ROAD DBS WEST COAST PLAZA SINGAPORE 127371,127371,20519.60171506,31769.559714159,1.30358622534992,103.76610375397,103.76610375397,West Coast Plaza
582,UOB WEST COAST PLAZA,154,WEST COAST ROAD,UOB WEST COAST PLAZA,154 WEST COAST ROAD UOB WEST COAST PLAZA SINGAPORE 127371,127371,20428.4278891478,31769.1702862792,1.30358268135917,103.765284515616,103.765284515616,West Coast Plaza
583,OCBC WEST COAST PLAZA,154,WEST COAST ROAD,OCBC WEST COAST PLAZA,154 WEST COAST ROAD OCBC WEST COAST PLAZA SINGAPORE 127371,127371,20537.7046026373,31795.2002982572,1.30381811396596,103.766266410545,103.766266410545,West Coast Plaza
584,MINDCHAMPS PRESCHOOL @ WEST COAST PLAZA PTE. LIMITED,154,WEST COAST ROAD,MINDCHAMPS PRESCHOOL @ WEST COAST PLAZA PTE. LIMITED,154 WEST COAST ROAD MINDCHAMPS PRESCHOOL @ WEST COAST PLAZA PTE. LIMITED SINGAPORE 127371,127371,20492.2946968498,31773.8009851091,1.30362457527941,103.765858386923,103.765858386923,West Coast Plaza
585,WEST COAST PLAZA,154,WEST COAST ROAD,WEST COAST PLAZA,154 WEST COAST ROAD WEST COAST PLAZA SINGAPORE 127371,127371,20522.6670748433,31781.8626809642,1.30369748971099,103.766131294678,103.766131294678,West Coast Plaza
586,OCBC QUEENSWAY SHOPPING CENTRE,1,QUEENSWAY,OCBC QUEENSWAY SHOPPING CENTRE,1 QUEENSWAY OCBC QUEENSWAY SHOPPING CENTRE SINGAPORE 149053,149053,24669.3282080879,30003.7871999741,1.28761792586115,103.803391140455,103.803391140455,Queensway Shopping Centre
587,QUEENSWAY SHOPPING CENTRE,1,QUEENSWAY,QUEENSWAY SHOPPING CENTRE,1 QUEENSWAY QUEENSWAY SHOPPING CENTRE SINGAPORE 149053,149053,24669.3282080879,30003.7871697061,1.2876179255874,103.803391140455,103.803391140455,Queensway Shopping Centre
588,DBS QUEENSWAY SHOPPING CENTRE,1,QUEENSWAY,DBS QUEENSWAY SHOPPING CENTRE,1 QUEENSWAY DBS QUEENSWAY SHOPPING CENTRE SINGAPORE 149053,149053,24669.3282080879,30003.7871999741,1.28761792586115,103.803391140455,103.803391140455,Queensway Shopping Centre
589,QUEENSWAY SHOPPING CENTRE/QUEENSWAY TOWER,1,QUEENSWAY,QUEENSWAY SHOPPING CENTRE/QUEENSWAY TOWER,1 QUEENSWAY QUEENSWAY SHOPPING CENTRE/QUEENSWAY TOWER SINGAPORE 149053,149053,24670.0123250559,30001.2731109783,1.28759518939869,103.803397287789,103.803397287789,Queensway Shopping Centre
590,THE RAIL MALL,380,UPPER BUKIT TIMAH ROAD,THE RAIL MALL,380 UPPER BUKIT TIMAH ROAD THE RAIL MALL SINGAPORE 678040,678040,20746.1224623229,37756.5542111527,1.35773050150178,103.768137724847,103.768137724847,The Rail Mall
591,THE RAIL MALL,382,UPPER BUKIT TIMAH ROAD,THE RAIL MALL,382 UPPER BUKIT TIMAH ROAD THE RAIL MALL SINGAPORE 678041,678041,20742.5854970859,37761.2089427598,1.35777259634625,103.768105941777,103.768105941777,The Rail Mall
592,THE RAIL MALL,384,UPPER BUKIT TIMAH ROAD,THE RAIL MALL,384 UPPER BUKIT TIMAH ROAD THE RAIL MALL SINGAPORE 678042,678042,20739.7690309333,37765.4593546428,1.3578110348449,103.768080632959,103.768080632959,The Rail Mall
593,THE RAIL MALL,386,UPPER BUKIT TIMAH ROAD,THE RAIL MALL,386 UPPER BUKIT TIMAH ROAD THE RAIL MALL SINGAPORE 678043,678043,20736.2947204215,37770.1093341764,1.35785308672775,103.768049412881,103.768049412881,The Rail Mall
594,THE RAIL MALL,388,UPPER BUKIT TIMAH ROAD,THE RAIL MALL,388 UPPER BUKIT TIMAH ROAD THE RAIL MALL SINGAPORE 678044,678044,20733.2959199352,37774.3563257754,1.35789149424937,103.768022465669,103.768022465669,The Rail Mall
595,THE RAIL MALL,390,UPPER BUKIT TIMAH ROAD,THE RAIL MALL,390 UPPER BUKIT TIMAH ROAD THE RAIL MALL SINGAPORE 678045,678045,20729.8811162803,37779.0305802338,1.35793376567949,103.767991780291,103.767991780291,The Rail Mall
596,THE RAIL MALL,392,UPPER BUKIT TIMAH ROAD,THE RAIL MALL,392 UPPER BUKIT TIMAH ROAD THE RAIL MALL SINGAPORE 678046,678046,20727.004901127,37783.0116978642,1.35796976876243,103.767965934651,103.767965934651,The Rail Mall
597,THE RAIL MALL,394,UPPER BUKIT TIMAH ROAD,THE RAIL MALL,394 UPPER BUKIT TIMAH ROAD THE RAIL MALL SINGAPORE 678047,678047,20723.5974525921,37787.5313131921,1.35801064169323,103.7679353154,103.7679353154,The Rail Mall
598,THE RAIL MALL,396,UPPER BUKIT TIMAH ROAD,THE RAIL MALL,396 UPPER BUKIT TIMAH ROAD THE RAIL MALL SINGAPORE 678048,678048,20720.8248750158,37791.7596597131,1.35804888064938,103.767910400949,103.767910400949,The Rail Mall
599,THE RAIL MALL,398,UPPER BUKIT TIMAH ROAD,THE RAIL MALL,398 UPPER BUKIT TIMAH ROAD THE RAIL MALL SINGAPORE 678049,678049,20717.3627625024,37796.4555557799,1.35809134778511,103.767879290462,103.767879290462,The Rail Mall
