flat,park,park_dist,num_park_2km
445 JURONG WEST ST 42,Japanese Garden,1.7360350976552257,2
978 JURONG WEST ST 93,Jurong Central Park,1.5639301287717176,1
221 BOON LAY PL,Jurong Central Park,1.0446538599528123,1
676A JURONG WEST ST 64,Jurong Central Park,0.9457765889734457,1
736 JURONG WEST ST 75,Jurong Central Park,1.126623170230898,1
436 JURONG WEST AVE 1,Chinese Garden,1.5487464552900216,2
200 BOON LAY DR,Jurong Central Park,0.9283535624047996,2
178 YUNG SHENG RD,Japanese Garden,1.108710789288384,3
675A JURONG WEST ST 64,Jurong Central Park,0.9488500138556032,1
842 JURONG WEST ST 81,Jurong Central Park,1.7548264840362284,1
989C JURONG WEST ST 93,Jurong Central Park,1.4446822835269297,1
989B JURONG WEST ST 93,Jurong Central Park,1.4769714930517648,1
95 GEYLANG BAHRU,Kallang Riverside Park,1.7720162788354474,1
53 GEYLANG BAHRU,Kallang Riverside Park,1.890071743150022,1
3D UPP BOON KENG RD,Kallang Riverside Park,0.8380453648021432,1
48A DORSET RD,Toa Payoh Town Park,1.8117993323691484,3
180 PASIR RIS ST 11,Pasir Ris Town Park,1.1656070220555177,3
185 PASIR RIS ST 11,Pasir Ris Town Park,1.0478173599920042,3
615 ELIAS RD,Pasir Ris Town Park,1.3104588315094743,4
610 ELIAS RD,Pasir Ris Town Park,1.2312094678808798,3
133 PASIR RIS ST 11,Pasir Ris Town Park,0.7637558208206596,3
536 PASIR RIS DR 1,Pasir Ris Town Park,0.3077985078218015,3
110 C'WEALTH CRES,One-north Park,0.9702560031088878,3
13 GHIM MOH RD,One-north Park,0.7589475128464308,1
589B MONTREAL DR,Yishun Park,1.4489640689158179,2
350A CANBERRA RD,Yishun Park,1.9470643635314282,1
303 CANBERRA RD,Yishun Park,1.5080508024265546,2
351C CANBERRA RD,Yishun Park,2.0742716763467826,0
415 SEMBAWANG DR,Yishun Park,2.2045709712193045,0
357B ADMIRALTY DR,Yishun Park,2.2557471386954844,0
322C ANCHORVALE DR,Sengkang Sculpture Park,0.6155555826236316,3
192C RIVERVALE DR,Sengkang Sculpture Park,0.6893690689598171,3
321B ANCHORVALE DR,Sengkang Sculpture Park,0.6915560868779927,3
224B COMPASSVALE WALK,Sengkang Sculpture Park,0.7479320199726277,3
223C COMPASSVALE WALK,Sengkang Sculpture Park,0.6911981961701272,3
233 COMPASSVALE WALK,Sengkang Sculpture Park,0.7021681354989641,3
189C RIVERVALE DR,Sengkang Sculpture Park,0.7410251910695832,3
273B COMPASSVALE LINK,Punggol Park,0.7657021268147894,3
277C COMPASSVALE LINK,Punggol Park,0.5816704325147191,3
315C ANCHORVALE RD,Sengkang Riverside Park,0.6725737916535248,3
139 SERANGOON NTH AVE 2,Japanese Cemetery Park,0.41918848241244117,1
103 SERANGOON NTH AVE 1,Japanese Cemetery Park,0.9517310720515099,1
531 SERANGOON NTH AVE 4,Japanese Cemetery Park,1.0689670667984505,1
312 SERANGOON AVE 2,Japanese Cemetery Park,1.8220094196711183,1
302 TAMPINES ST 32,Sun Plaza Park,1.4757489689151195,2
880 TAMPINES AVE 8,Sun Plaza Park,1.5979852197005429,1
374 TAMPINES ST 34,Tampines Eco Green,1.4168147911749949,3
203 TAMPINES ST 21,Sun Plaza Park,1.2181318390228286,2
450D TAMPINES ST 42,Tampines Eco Green,0.9010617889093481,3
491G TAMPINES ST 45,Tampines Eco Green,0.6846578575866875,3
389 TAMPINES ST 32,Tampines Eco Green,1.4549705162777335,3
308 TAMPINES ST 32,Tampines Eco Green,1.536590183432925,2
892A TAMPINES AVE 8,Bedok Town Park,1.7876528091666746,2
234 LOR 8 TOA PAYOH,Toa Payoh Town Park,1.4250207923484945,1
214 LOR 8 TOA PAYOH,Toa Payoh Town Park,1.4396108038748707,1
191 LOR 4 TOA PAYOH,Toa Payoh Town Park,0.37664962458095624,1
131 POTONG PASIR AVE 1,Toa Payoh Town Park,1.981985742845101,1
162 WOODLANDS ST 13,Marsiling Park,1.0996777501082626,1
895A WOODLANDS DR 50,Marsiling Park,1.93077817080364,1
881 WOODLANDS ST 82,Admiralty Park,1.136853214775132,3
326 WOODLANDS ST 32,Marsiling Park,1.433998905084293,1
895C WOODLANDS DR 50,Admiralty Park,2.0583497588970032,0
529 WOODLANDS DR 14,Marsiling Park,2.294568557339187,0
138 MARSILING RD,Marsiling Park,0.5478157474209718,2
285 YISHUN AVE 6,Yishun Park,0.4521578393006507,3
239 YISHUN RING RD,Yishun Pond Park,0.6390291312557312,4
252 YISHUN RING RD,Yishun Neighbourhood Park,0.746902230236516,3
309 YISHUN RING RD,Yishun Pond Park,0.5063735733960125,4
799 YISHUN RING RD,Lower Seletar Reservoir Park,1.060908085627736,3
874 YISHUN ST 81,Lower Seletar Reservoir Park,0.8336147779816138,3
607 YISHUN ST 61,Yishun Pond Park,0.8680088445391079,4
666 YISHUN AVE 4,Yishun Pond Park,0.9779185877563455,3
181 ANG MO KIO AVE 5,Ang Mo Kio Town Garden West,0.7084123565736724,3
457 ANG MO KIO AVE 10,Ang Mo Kio Town Garden East,1.091994407584197,1
222 ANG MO KIO AVE 1,Bishan-Ang Mo Kio Park,0.3535428942027841,3
514 BEDOK NTH AVE 2,Bedok Town Park,0.7678430392273753,1
38 BEDOK STH RD,East Coast Park,1.8581438180160208,1
610 BEDOK RESERVOIR RD,Bedok Town Park,1.1941683832371628,1
60 CHAI CHEE RD,Bedok Town Park,1.0970574734893586,1
30 NEW UPP CHANGI RD,Bedok Town Park,1.9745983912988379,2
703 BEDOK RESERVOIR RD,Bedok Town Park,0.4101394971900289,1
205 BEDOK NTH ST 1,Bedok Town Park,1.3281579648299102,1
220A BEDOK CTRL,Bedok Town Park,1.6692970155976063,1
112 BEDOK RESERVOIR RD,Bedok Town Park,1.4185828219913015,1
1 CHAI CHEE RD,Bedok Town Park,0.7122302440588955,1
506 BEDOK NTH AVE 3,Bedok Town Park,1.289891756941848,1
415 BEDOK NTH AVE 2,Bedok Town Park,1.0252258761945081,1
641 BEDOK RESERVOIR RD,Bedok Town Park,1.9267079920778252,1
162 BEDOK STH RD,East Coast Park,2.3240630251523946,0
10C BEDOK STH AVE 2,East Coast Park,1.8230650243505795,1
716 BEDOK RESERVOIR RD,Bedok Town Park,0.47948928723517487,1
210 BISHAN ST 23,Ang Mo Kio Town Garden East,1.654893293308743,2
201 BISHAN ST 23,Bishan-Ang Mo Kio Park,1.628612656493833,2
161 BT MERAH CTRL,Telok Blangah Hill Park,0.8266147819665887,5
116 BT MERAH VIEW,Tiong Bahru Park,0.43105748002460864,5
4 EVERTON PK,Tanjong Pagar Park,0.6948599534300278,6
201 PETIR RD,Zhenghua Park,0.5416887479543742,3
534 JELAPANG RD,Choa Chu Kang Park,1.921279050265742,1
153 GANGSA RD,Zhenghua Park,1.6137841198326432,2
536 UPP CROSS ST,Hong Lim Park,0.2139238714084784,11
639 ROWELL RD,Dhoby Ghaut Green,1.434032760370716,5
219 CHOA CHU KANG CTRL,Choa Chu Kang Park,1.1401124280406263,1
15 EUNOS CRES,Bedok Town Park,2.412954187618377,0
9 EUNOS CRES,Bedok Town Park,2.585862025874328,0
303 HOUGANG AVE 5,Punggol Park,1.0931306100775031,2
569 HOUGANG ST 51,Punggol Park,0.8992026114712797,2
624 HOUGANG AVE 8,Japanese Cemetery Park,0.793452232858196,2
160 HOUGANG ST 11,Japanese Cemetery Park,1.4898556635875335,1
319 JURONG EAST ST 31,Chinese Garden,0.6851784868330965,2
284 TOH GUAN RD,Chinese Garden,1.5286491368060433,2
739 JURONG WEST ST 73,Jurong Central Park,1.2263437006360356,1
677C JURONG WEST ST 64,Jurong Central Park,0.8659677981516504,1
989A JURONG WEST ST 93,Jurong Central Park,1.5048584607386872,1
718 PASIR RIS ST 72,Pasir Ris Park,1.0985152412429278,1
560 PASIR RIS ST 51,Tampines Eco Green,0.41373111510118443,3
257 PASIR RIS ST 21,Pasir Ris Town Park,1.3454512145029098,2
226 PASIR RIS ST 21,Pasir Ris Town Park,1.0335133935899383,2
487 PASIR RIS DR 4,Pasir Ris Town Park,0.9818485239320265,2
553 PASIR RIS ST 51,Pasir Ris Town Park,0.39341285751582705,3
223 PASIR RIS ST 21,Pasir Ris Town Park,1.0067682560011642,2
778 PASIR RIS ST 71,Pasir Ris Town Park,1.6170083719850223,4
31 TANGLIN HALT RD,One-north Park,1.0505908543698235,2
337 SEMBAWANG CRES,Yishun Park,2.280483367083626,0
227D COMPASSVALE DR,Sengkang Sculpture Park,1.0173602537821633,2
223B COMPASSVALE WALK,Sengkang Sculpture Park,0.7384077500971966,3
273C COMPASSVALE LINK,Punggol Park,0.7844951307995154,3
273D COMPASSVALE LINK,Punggol Park,0.7364717946816598,3
318A ANCHORVALE LINK,Sengkang Riverside Park,0.5815896562932114,3
550 SERANGOON NTH AVE 3,Japanese Cemetery Park,1.0804214381988895,1
506B SERANGOON NTH AVE 4,Japanese Cemetery Park,0.8003129932217281,1
827 TAMPINES ST 81,Sun Plaza Park,1.5050307155266822,1
897A TAMPINES ST 81,Sun Plaza Park,1.5745800183322771,1
146 SIMEI ST 2,Sun Plaza Park,2.0794667423661464,0
495D TAMPINES ST 43,Tampines Eco Green,0.42764723370581803,3
246 SIMEI ST 5,Sun Plaza Park,1.9208335135828911,1
3 UPP ALJUNIED LANE,Kallang Riverside Park,3.2271778629492838,0
119 POTONG PASIR AVE 1,Toa Payoh Town Park,1.730291537407119,1
8 JOO SENG RD,Kallang Riverside Park,3.301521811056808,0
46 LOR 5 TOA PAYOH,Toa Payoh Town Park,0.881223391498323,1
130 POTONG PASIR AVE 1,Toa Payoh Town Park,2.0109045438473188,0
544 WOODLANDS DR 16,Marsiling Park,2.5070477865693857,0
367 WOODLANDS AVE 5,Marsiling Park,1.5964776769448215,1
689C WOODLANDS DR 75,Admiralty Park,1.724667977499036,1
895B WOODLANDS DR 50,Marsiling Park,1.9664716162024076,1
360 WOODLANDS AVE 5,Marsiling Park,1.3903166166621996,1
323 WOODLANDS ST 32,Marsiling Park,1.3387099413745553,1
234 YISHUN ST 21,Yishun Neighbourhood Park,0.48390964175613543,4
236 YISHUN RING RD,Yishun Neighbourhood Park,0.5813437742303436,4
864 YISHUN AVE 4,Lower Seletar Reservoir Park,1.1853722186782054,3
337 ANG MO KIO AVE 1,Ang Mo Kio Town Garden East,0.8385739721520667,3
336 ANG MO KIO AVE 1,Ang Mo Kio Town Garden East,0.7982693128084614,3
326 ANG MO KIO AVE 3,Ang Mo Kio Town Garden East,0.4925121307565887,3
171 ANG MO KIO AVE 4,Ang Mo Kio Town Garden West,0.8110378104249318,3
123 BEDOK RESERVOIR RD,Bedok Town Park,1.3500691393565936,1
52 CHAI CHEE ST,Bedok Town Park,0.6494816165605146,1
722 BEDOK RESERVOIR RD,Bedok Town Park,0.6974170229529012,1
664 JLN DAMAI,Bedok Town Park,1.485209546778021,1
219B BEDOK CTRL,Bedok Town Park,1.5942203254148335,1
108 LENGKONG TIGA,Bedok Town Park,1.741157297536522,1
182 BISHAN ST 13,Toa Payoh Town Park,2.247103617666848,0
255 BISHAN ST 22,Bishan-Ang Mo Kio Park,0.8162926983013103,3
286 BISHAN ST 24,Bishan-Ang Mo Kio Park,1.1257993268419209,3
408 SIN MING AVE,Bishan-Ang Mo Kio Park,0.25891177712477326,3
158 BISHAN ST 13,Toa Payoh Town Park,1.9938646157633777,1
117 BISHAN ST 12,Toa Payoh Town Park,1.8352197857502976,2
119 BISHAN ST 12,Toa Payoh Town Park,1.8801593491099569,2
359 BT BATOK ST 31,Bukit Batok Town Park,0.650929670435851,1
297 BT BATOK ST 22,Chinese Garden,1.6564675979775418,3
28 HOY FATT RD,Telok Blangah Hill Park,0.8760454551203299,5
144 JLN BT MERAH,Mount Faber Park,1.1363755523143357,4
54 TELOK BLANGAH DR,The Southern Ridges,0.5198353580244708,5
106 HENDERSON CRES,Tiong Bahru Park,0.3487833439782246,5
511 JELAPANG RD,Choa Chu Kang Park,2.240114917767979,0
296D CHOA CHU KANG AVE 2,Choa Chu Kang Park,1.8398317343052277,1
294 CHOA CHU KANG AVE 2,Choa Chu Kang Park,1.7408431031578644,1
350 CLEMENTI AVE 2,West Coast Park,1.6914097815407656,2
315 CLEMENTI AVE 4,West Coast Park,1.1529579727396508,1
717 CLEMENTI WEST ST 2,Clementi Woods Park,0.6803548145965554,2
415 C'WEALTH AVE WEST,Clementi Woods Park,1.31291814050082,2
111 ALJUNIED CRES,Kallang Riverside Park,2.272822720182317,0
665 HOUGANG AVE 4,Japanese Cemetery Park,1.2685706925926676,2
608 HOUGANG AVE 4,Japanese Cemetery Park,1.1217780074141674,2
351 HOUGANG AVE 7,Punggol Park,0.7299608599726785,1
568 HOUGANG ST 51,Punggol Park,0.8092363600946858,2
601 HOUGANG AVE 4,Japanese Cemetery Park,1.2766179367398036,2
407 HOUGANG AVE 10,Punggol Park,0.5313004892433641,1
253 JURONG EAST ST 24,Chinese Garden,0.45929144327772636,2
315 JURONG EAST ST 32,Chinese Garden,0.4191144425450941,2
224 JURONG EAST ST 21,Chinese Garden,0.4453221637246462,2
331 JURONG EAST AVE 1,Chinese Garden,0.9841820425595335,2
405 PANDAN GDNS,West Coast Park,0.6369886961716951,1
441 JURONG WEST AVE 1,Japanese Garden,1.6791064540039322,2
913 JURONG WEST ST 91,Jurong Central Park,2.302468206553928,0
717 JURONG WEST ST 71,Jurong Central Park,1.2812148227820324,1
843 JURONG WEST ST 81,Jurong Central Park,1.6851561061296394,1
360 YUNG AN RD,Japanese Garden,0.96236438340831,3
324 TAH CHING RD,Japanese Garden,0.6844768490138832,3
268B BOON LAY DR,Jurong Central Park,1.0375660059597858,1
649B JURONG WEST ST 61,Jurong Central Park,1.0907029092335718,1
553 JURONG WEST ST 42,Japanese Garden,1.9344344736724581,2
760 JURONG WEST ST 74,Jurong Central Park,1.5446332909665914,1
708 JURONG WEST ST 71,Jurong Central Park,1.577412237648743,1
828A JURONG WEST ST 81,Jurong Central Park,1.7750359635367445,1
605 JURONG WEST ST 62,Jurong Central Park,0.9309075640669657,1
4B ST. GEORGE'S LANE,Toa Payoh Town Park,1.6419196202931445,2
3A UPP BOON KENG RD,Kallang Riverside Park,0.8578838194150096,1
106 JLN RAJAH,Toa Payoh Town Park,0.7891392059624449,1
480 PASIR RIS DR 4,Pasir Ris Town Park,0.8506662134224793,2
269 PASIR RIS ST 21,Pasir Ris Town Park,1.4333816883588035,2
649 PASIR RIS DR 10,Pasir Ris Park,1.5795092156268535,3
545 PASIR RIS ST 51,Pasir Ris Town Park,0.27464779509486253,3
23B QUEEN'S CL,One-north Park,1.430580528803026,2
30 HOLLAND CL,One-north Park,0.8330086636660975,2
28D DOVER CRES,One-north Park,0.9826520604815593,2
14 GHIM MOH RD,One-north Park,0.665661366137311,1
202 COMPASSVALE DR,Sengkang Sculpture Park,0.7955887669414073,3
124 RIVERVALE DR,Sengkang Sculpture Park,1.0030220764359337,2
406B FERNVALE RD,Sengkang Riverside Park,1.8134580676002272,1
436B FERNVALE RD,Sengkang Riverside Park,1.2977455747886029,1
227C COMPASSVALE DR,Sengkang Sculpture Park,1.0174669731876134,2
272B SENGKANG CTRL,Punggol Park,0.818448519065349,3
277A COMPASSVALE LINK,Punggol Park,0.49732989960970325,3
217 SERANGOON AVE 4,Japanese Cemetery Park,1.0021091897309802,1
116 SERANGOON NTH AVE 1,Japanese Cemetery Park,0.6930885697874519,1
533 SERANGOON NTH AVE 4,Japanese Cemetery Park,1.0515125830215328,1
500 SERANGOON NTH AVE 4,Japanese Cemetery Park,1.0257448902589161,1
408 SERANGOON AVE 1,Japanese Cemetery Park,2.0376400218963124,0
235 SERANGOON AVE 3,Japanese Cemetery Park,1.374886107993907,1
404 SERANGOON AVE 1,Japanese Cemetery Park,2.0772197458243555,0
506A SERANGOON NTH AVE 4,Japanese Cemetery Park,0.8600024183329645,1
820 TAMPINES ST 81,Sun Plaza Park,1.477273634611866,1
439 TAMPINES ST 43,Tampines Eco Green,0.4983812812829423,3
280 TAMPINES ST 22,Sun Plaza Park,1.5378793987531627,2
508 TAMPINES CTRL 1,Sun Plaza Park,0.5110568624776788,2
119 SIMEI ST 1,Sun Plaza Park,1.9044942858709732,1
497D TAMPINES ST 45,Tampines Eco Green,1.3296927529667328,3
160 TAMPINES ST 12,Sun Plaza Park,0.9194579325468247,2
327 TAMPINES ST 32,Tampines Eco Green,1.6834881962802486,2
183 TOA PAYOH CTRL,Toa Payoh Town Park,0.32763237441531917,2
11 JOO SENG RD,Kallang Riverside Park,3.3665257003322466,0
727 WOODLANDS CIRCLE,Admiralty Park,1.2224346452433887,1
823 WOODLANDS ST 82,Marsiling Park,1.577373043249347,3
248 YISHUN AVE 9,Yishun Neighbourhood Park,0.8342428219825694,3
323 YISHUN CTRL,Yishun Pond Park,0.14011519745905524,4
876 YISHUN ST 81,Lower Seletar Reservoir Park,0.7418490419998094,3
350A YISHUN AVE 11,Yishun Pond Park,0.5173673500740691,3
791 YISHUN AVE 2,Sembawang Park,1.0834116515259213,4
532 ANG MO KIO AVE 10,Ang Mo Kio Town Garden East,0.5733015127968086,2
344 ANG MO KIO AVE 3,Ang Mo Kio Town Garden East,0.32914187946759893,3
259 ANG MO KIO AVE 2,Bishan-Ang Mo Kio Park,0.6485018435068276,2
221C BEDOK CTRL,Bedok Town Park,1.6822807915175626,1
219C BEDOK CTRL,Bedok Town Park,1.630677639550478,1
262 BISHAN ST 22,Bishan-Ang Mo Kio Park,0.9613415873686709,3
278 BISHAN ST 24,Bishan-Ang Mo Kio Park,1.1760685240826145,3
159 BISHAN ST 13,Toa Payoh Town Park,1.9997502169593666,1
174 BT BATOK WEST AVE 8,Chinese Garden,0.9957399323049452,2
157 BT BATOK ST 11,Chinese Garden,1.3655644704371255,3
289A BT BATOK ST 25,Bukit Batok Nature Park,0.5974805416735816,3
149 SILAT AVE,Pearl's Hill City Park,1.1146546461991005,5
135 JLN BT MERAH,Mount Faber Park,0.9480133179890116,5
3 EVERTON PK,Pearl's Hill City Park,0.8074376170117576,6
115 PENDING RD,Zhenghua Park,1.496060525672938,2
151 PETIR RD,Zhenghua Park,1.6813663898833349,2
632 VEERASAMY RD,Dhoby Ghaut Green,1.245721067704887,6
642 ROWELL RD,Kallang Riverside Park,1.3180234316524326,5
689A CHOA CHU KANG DR,Choa Chu Kang Park,1.201539800403037,1
154 JLN TECK WHYE,Choa Chu Kang Park,1.7115783103309299,1
290 CHOA CHU KANG AVE 3,Choa Chu Kang Park,1.748536011724798,1
407 CHOA CHU KANG AVE 3,Choa Chu Kang Park,1.5787890921933931,1
422 CHOA CHU KANG AVE 4,Choa Chu Kang Park,1.406179482251984,1
108 TECK WHYE LANE,Choa Chu Kang Park,1.6058526805152005,1
675 CHOA CHU KANG CRES,Choa Chu Kang Park,1.055101325566033,1
713 CLEMENTI WEST ST 2,Clementi Woods Park,0.765567745943036,2
450 CLEMENTI AVE 3,West Coast Park,1.2379906737845991,2
414 EUNOS RD 5,Bedok Town Park,3.2330176544613076,0
566 HOUGANG ST 51,Punggol Park,0.9539248198244269,3
421 HOUGANG AVE 10,Punggol Park,0.30671081986327187,1
457 HOUGANG AVE 10,Punggol Park,0.08868419143399106,2
831 HOUGANG CTRL,Punggol Park,0.9703511229528599,2
408 HOUGANG AVE 10,Punggol Park,0.49690026494703066,1
464 UPP SERANGOON RD,Punggol Park,0.5793961501576785,1
37 TEBAN GDNS RD,West Coast Park,1.426270748858379,1
214 JURONG EAST ST 21,Chinese Garden,0.7654939356852735,2
246 JURONG EAST ST 24,Chinese Garden,0.8130216699531677,2
103 JURONG EAST ST 13,Chinese Garden,0.8512387373616579,2
428 JURONG WEST AVE 1,Chinese Garden,1.327638518574484,2
201 BOON LAY DR,Jurong Central Park,1.0098257748425346,3
272D JURONG WEST ST 24,Jurong Central Park,1.4906316006406315,1
919 JURONG WEST ST 91,Jurong Central Park,2.2977581838173613,0
328 TAH CHING RD,Japanese Garden,0.7614721631932557,3
678A JURONG WEST ST 64,Jurong Central Park,0.8645465630222423,1
361 YUNG AN RD,Japanese Garden,1.0320333923161065,3
154 YUNG HO RD,Japanese Garden,1.5341267146632922,2
974 JURONG WEST ST 93,Jurong Central Park,1.6392015826043798,1
522 JURONG WEST ST 52,Jurong Central Park,1.3402406859336489,3
7 JLN BATU,Hindhede Nature Park,2.0721494643912273,0
11 ST. GEORGE'S RD,Kallang Riverside Park,1.8255818151755099,2
83 WHAMPOA DR,Toa Payoh Town Park,1.2749257517045334,1
52 KENT RD,Kent Ridge Park,0.5049484351085067,2
12 KG ARANG RD,Kallang Riverside Park,1.8511105531721148,1
3B UPP BOON KENG RD,Kallang Riverside Park,0.9284564289504253,1
50 JLN BAHAGIA,Toa Payoh Town Park,0.9781191440773955,1
57 JLN MA'MOR,Toa Payoh Town Park,1.0144314077575063,1
64 JLN MA'MOR,Toa Payoh Town Park,1.1283173406363094,1
3C UPP BOON KENG RD,Kallang Riverside Park,0.8990386970729487,1
125 PASIR RIS ST 11,Pasir Ris Town Park,0.6256875154866405,3
745 PASIR RIS ST 71,Pasir Ris Park,1.4284211601644579,1
573 PASIR RIS ST 53,Pasir Ris Town Park,0.7770093940473123,3
270 PASIR RIS ST 21,Pasir Ris Town Park,1.485267799237488,2
746 PASIR RIS ST 71,Pasir Ris Park,1.3838853238767523,1
247 PASIR RIS ST 21,Pasir Ris Town Park,1.1224711576400217,2
457 PASIR RIS DR 4,Pasir Ris Town Park,0.7820715085023164,2
780 PASIR RIS ST 71,Tampines Eco Green,1.5847836059907519,3
107C EDGEFIELD PLAINS,Sengkang Sculpture Park,1.221779180170856,2
30 TANGLIN HALT RD,One-north Park,1.0710949836883665,2
146 MEI LING ST,Telok Blangah Hill Park,1.7988967710503363,4
56 STIRLING RD,One-north Park,1.6583874959353064,1
265E COMPASSVALE BOW,Punggol Park,0.46379554926108363,2
266A COMPASSVALE BOW,Punggol Park,0.5259854885418869,2
262D COMPASSVALE ST,Sengkang Sculpture Park,0.21119609197523603,3
272A SENGKANG CTRL,Punggol Park,0.870594264762668,3
270A SENGKANG CTRL,Punggol Park,0.9139921898878206,3
277D COMPASSVALE LINK,Punggol Park,0.5229246133417198,3
120 SERANGOON NTH AVE 1,Japanese Cemetery Park,0.6904569601708466,1
536 SERANGOON NTH AVE 4,Japanese Cemetery Park,0.9311321076990349,1
543 SERANGOON NTH AVE 3,Japanese Cemetery Park,1.1862773515342395,1
258 SERANGOON CTRL DR,Japanese Cemetery Park,1.2196800229659182,1
413 SERANGOON CTRL,Japanese Cemetery Park,1.8228358184189495,1
825 TAMPINES ST 81,Sun Plaza Park,1.6031769367118416,1
802 TAMPINES AVE 4,Sun Plaza Park,1.5503286949436204,1
208 TAMPINES ST 21,Sun Plaza Park,1.342063286123924,2
258 TAMPINES ST 21,Sun Plaza Park,0.8639253395092691,3
876 TAMPINES ST 84,Sun Plaza Park,1.5220501152442758,1
934 TAMPINES ST 91,Sun Plaza Park,1.5509198659130345,1
498J TAMPINES ST 45,Tampines Eco Green,0.9712567893065955,3
242 SIMEI ST 5,Sun Plaza Park,2.0933357111107176,0
428 TAMPINES ST 41,Tampines Eco Green,0.5250354375446737,3
229 SIMEI ST 4,Sun Plaza Park,2.219503010330981,0
858 TAMPINES AVE 5,Sun Plaza Park,0.8496894332376187,2
454 TAMPINES ST 42,Tampines Eco Green,1.043977584207559,3
95 LOR 4 TOA PAYOH,Toa Payoh Town Park,0.9391105978074239,2
101B LOR 2 TOA PAYOH,Toa Payoh Town Park,1.0009555078963916,2
333 WOODLANDS ST 32,Marsiling Park,1.5176783983977071,1
369 WOODLANDS AVE 1,Marsiling Park,1.6818298216785967,1
308 WOODLANDS AVE 1,Marsiling Park,1.4314528428489703,1
807 WOODLANDS ST 81,Marsiling Park,1.3452749947382514,3
767 YISHUN AVE 3,Yishun Pond Park,0.7200938639303481,5
206 YISHUN ST 21,Yishun Pond Park,0.5248072007822111,4
251 YISHUN RING RD,Yishun Neighbourhood Park,0.767230418749372,3
802 YISHUN RING RD,Lower Seletar Reservoir Park,0.9849513879663805,3
750 YISHUN ST 72,Yishun Pond Park,0.6433374443187694,4
931 YISHUN CTRL 1,Yishun Pond Park,0.33186262767103264,5
355A YISHUN RING RD,Yishun Pond Park,0.54891205482546,3
724 YISHUN ST 71,Sembawang Park,0.5068435158888012,5
116 ANG MO KIO AVE 4,Ang Mo Kio Town Garden West,0.7278773662624201,3
334 ANG MO KIO AVE 1,Ang Mo Kio Town Garden East,0.7731702988113406,3
325 ANG MO KIO AVE 3,Ang Mo Kio Town Garden East,0.5048957040384905,3
111 ANG MO KIO AVE 4,Bishan-Ang Mo Kio Park,0.6289145659081304,3
545 ANG MO KIO AVE 10,Ang Mo Kio Town Garden East,0.7034029840617584,2
714 ANG MO KIO AVE 6,Ang Mo Kio Town Garden East,0.4745845125597431,3
41 BEDOK STH RD,East Coast Park,2.0011511179390493,0
517 BEDOK NTH AVE 2,Bedok Town Park,0.8462377188009362,1
552 BEDOK NTH AVE 1,Bedok Town Park,0.6609150524822459,1
221A BEDOK CTRL,Bedok Town Park,1.7162435191509808,1
638 BEDOK RESERVOIR RD,Bedok Town Park,2.0202131828383405,0
104 LENGKONG TIGA,Bedok Town Park,1.698471366939325,1
206 BISHAN ST 23,Bishan-Ang Mo Kio Park,1.6558438029501654,2
134 BISHAN ST 12,Toa Payoh Town Park,1.7071888050713784,1
527 BT BATOK ST 51,Bukit Batok Town Park,0.4686434916226205,2
222 BT BATOK EAST AVE 3,Bukit Batok Town Park,1.0922455225330012,2
54 LENGKOK BAHRU,Telok Blangah Hill Park,1.1900868363367894,4
45 KIM CHENG ST,Pearl's Hill City Park,0.7847740245121682,5
41 KIM CHENG ST,Pearl's Hill City Park,0.7860428149649008,5
35 LIM LIAK ST,Tiong Bahru Park,0.749340269574032,5
103 GANGSA RD,Zhenghua Park,1.5996992998377857,2
537 BT PANJANG RING RD,Choa Chu Kang Park,1.8519281325025196,1
411 SAUJANA RD,Zhenghua Park,2.048991532830982,0
12 TECK WHYE LANE,Choa Chu Kang Park,1.6058103418105325,1
449 CHOA CHU KANG AVE 4,Choa Chu Kang Park,2.008559643765567,0
620 CHOA CHU KANG ST 62,Choa Chu Kang Park,0.8573228666637891,1
254 CHOA CHU KANG AVE 2,Choa Chu Kang Park,1.64261918263489,1
626 CHOA CHU KANG ST 62,Choa Chu Kang Park,0.7474871953470509,1
564 CHOA CHU KANG ST 52,Choa Chu Kang Park,0.5138006665114595,1
627 CHOA CHU KANG ST 62,Choa Chu Kang Park,0.6985196925396321,1
414 CHOA CHU KANG AVE 4,Choa Chu Kang Park,1.33021548113998,1
557 CHOA CHU KANG NTH 6,Choa Chu Kang Park,0.6187695450592878,1
609 CLEMENTI WEST ST 1,Clementi Woods Park,0.5230137921246739,2
456 CLEMENTI AVE 3,Clementi Woods Park,1.3394267040153807,2
10 HAIG RD,Kallang Riverside Park,3.178286854018314,0
13 EUNOS CRES,Bedok Town Park,2.4651887288967846,0
355 HOUGANG AVE 7,Punggol Park,0.6845053022627777,1
201 HOUGANG ST 21,Japanese Cemetery Park,1.116996561379979,1
333 HOUGANG AVE 5,Punggol Park,1.0495270775598566,1
458 HOUGANG AVE 10,Punggol Park,0.0,2
640 HOUGANG AVE 8,Japanese Cemetery Park,0.7312780057175918,2
131 LOR AH SOO,Japanese Cemetery Park,1.9061613556929395,1
128 LOR AH SOO,Japanese Cemetery Park,1.8401399902082973,1
237 JURONG EAST ST 21,Chinese Garden,0.9551929850023411,2
278 TOH GUAN RD,Chinese Garden,1.5286110288059025,2
323 JURONG EAST ST 31,Chinese Garden,0.7991957257412458,2
216 JURONG EAST ST 21,Chinese Garden,0.6364176063391628,2
